1627530745.865663,0.550962,-0.402147,-0.383345,-0.622708
1627530745.875671,0.551162,-0.402154,-0.383605,-0.622366
1627530745.885679,0.551357,-0.402228,-0.383841,-0.622000
1627530745.895687,0.551404,-0.402458,-0.384119,-0.621637
1627530745.905695,0.551239,-0.402836,-0.384439,-0.621342
1627530745.915703,0.551047,-0.403156,-0.384547,-0.621237
1627530745.925711,0.550785,-0.402970,-0.384609,-0.621552
1627530745.935719,0.550575,-0.402519,-0.384830,-0.621894
1627530745.945727,0.550611,-0.401882,-0.385081,-0.622118
1627530745.955735,0.550889,-0.401031,-0.385276,-0.622300
1627530745.965743,0.551349,-0.400114,-0.385382,-0.622418
1627530745.975751,0.551819,-0.399098,-0.385473,-0.622597
1627530745.985759,0.552172,-0.398090,-0.385694,-0.622792
1627530745.995767,0.552419,-0.397266,-0.385960,-0.622935
1627530746.005775,0.552607,-0.396930,-0.386136,-0.622873
1627530746.015783,0.552976,-0.397094,-0.385910,-0.622581
1627530746.025791,0.553327,-0.397293,-0.385761,-0.622235
1627530746.035799,0.553742,-0.397476,-0.385783,-0.621735
1627530746.045807,0.554262,-0.397581,-0.385899,-0.621132
1627530746.055815,0.554836,-0.397750,-0.385945,-0.620482
1627530746.065823,0.555351,-0.398090,-0.385835,-0.619872
1627530746.075831,0.555697,-0.398611,-0.385684,-0.619320
1627530746.085839,0.555788,-0.399261,-0.385662,-0.618834
1627530746.095847,0.555644,-0.399931,-0.385722,-0.618493
1627530746.105855,0.555438,-0.400632,-0.385567,-0.618321
1627530746.115863,0.555333,-0.401102,-0.385003,-0.618462
1627530746.125871,0.555766,-0.400366,-0.384170,-0.619067
1627530746.135879,0.556088,-0.399771,-0.383347,-0.619673
1627530746.145887,0.555586,-0.400101,-0.382616,-0.620361
1627530746.155895,0.554405,-0.401314,-0.382011,-0.621007
1627530746.165903,0.553015,-0.402979,-0.381370,-0.621562
1627530746.175912,0.551770,-0.404566,-0.380551,-0.622139
1627530746.185920,0.550784,-0.405954,-0.379646,-0.622662
1627530746.195928,0.549996,-0.407268,-0.378782,-0.623026
1627530746.205936,0.549187,-0.408673,-0.378082,-0.623245
1627530746.215944,0.548373,-0.410137,-0.377504,-0.623350
1627530746.225952,0.547760,-0.411417,-0.376816,-0.623462
1627530746.235960,0.547530,-0.412335,-0.375907,-0.623606
1627530746.245968,0.547650,-0.412914,-0.374863,-0.623746
1627530746.255976,0.547935,-0.413328,-0.373819,-0.623848
1627530746.265984,0.548244,-0.413702,-0.372911,-0.623872
1627530746.275992,0.548617,-0.413954,-0.372226,-0.623786
1627530746.286000,0.549136,-0.413942,-0.371739,-0.623628
1627530746.296008,0.549808,-0.413659,-0.371412,-0.623418
1627530746.306016,0.550533,-0.413229,-0.371293,-0.623135
1627530746.316024,0.551216,-0.412791,-0.371375,-0.622772
1627530746.326032,0.551794,-0.412448,-0.371588,-0.622361
1627530746.336040,0.552025,-0.412369,-0.372043,-0.621936
1627530746.346048,0.552100,-0.412462,-0.372371,-0.621611
1627530746.356056,0.552123,-0.412668,-0.372503,-0.621375
1627530746.366064,0.552146,-0.412958,-0.372477,-0.621178
1627530746.376072,0.552160,-0.413250,-0.372361,-0.621040
1627530746.386080,0.552110,-0.413485,-0.372273,-0.620981
1627530746.396088,0.551997,-0.413598,-0.372338,-0.620968
1627530746.406096,0.551898,-0.413200,-0.372664,-0.621125
1627530746.416104,0.551951,-0.411976,-0.373425,-0.621434
1627530746.426112,0.552330,-0.410031,-0.374543,-0.621711
1627530746.436120,0.553031,-0.407441,-0.375961,-0.621934
1627530746.446128,0.554053,-0.404274,-0.377745,-0.622010
1627530746.456136,0.555317,-0.400756,-0.379821,-0.621896
1627530746.466144,0.556558,-0.397132,-0.382121,-0.621702
1627530746.476152,0.557651,-0.393898,-0.384386,-0.621383
1627530746.486160,0.558457,-0.391434,-0.386454,-0.620933
1627530746.496168,0.558915,-0.389868,-0.388217,-0.620406
1627530746.506176,0.559119,-0.389034,-0.389684,-0.619827
1627530746.516184,0.559241,-0.388528,-0.390890,-0.619275
1627530746.526192,0.559384,-0.388169,-0.391774,-0.618812
1627530746.536200,0.559607,-0.387898,-0.392259,-0.618472
1627530746.546208,0.559892,-0.387705,-0.392319,-0.618297
1627530746.556216,0.560077,-0.387727,-0.392082,-0.618267
1627530746.566224,0.559984,-0.388061,-0.391731,-0.618363
1627530746.576232,0.559528,-0.388741,-0.391445,-0.618530
1627530746.586241,0.558701,-0.389607,-0.391370,-0.618780
1627530746.596249,0.557704,-0.390470,-0.391516,-0.619044
1627530746.606257,0.556652,-0.391326,-0.391819,-0.619257
1627530746.616265,0.555731,-0.392050,-0.392244,-0.619358
1627530746.626273,0.555071,-0.392635,-0.392687,-0.619299
1627530746.636281,0.554533,-0.393060,-0.392924,-0.619361
1627530746.646289,0.554267,-0.393536,-0.392779,-0.619388
1627530746.656297,0.554298,-0.393951,-0.392294,-0.619404
1627530746.666305,0.554437,-0.394367,-0.391568,-0.619475
1627530746.676313,0.554711,-0.394810,-0.390555,-0.619587
1627530746.686321,0.554948,-0.395074,-0.389560,-0.619832
1627530746.696329,0.555248,-0.395341,-0.388461,-0.620083
1627530746.706337,0.555489,-0.395423,-0.387414,-0.620470
1627530746.716345,0.555535,-0.395096,-0.386846,-0.620991
1627530746.726353,0.555637,-0.393631,-0.386936,-0.621774
1627530746.736361,0.555985,-0.391516,-0.387591,-0.622389
1627530746.746369,0.556479,-0.389478,-0.388500,-0.622660
1627530746.756377,0.556913,-0.387871,-0.389521,-0.622637
1627530746.766385,0.557171,-0.386886,-0.390557,-0.622371
1627530746.776393,0.557301,-0.386471,-0.391255,-0.622073
1627530746.786401,0.557383,-0.386687,-0.391353,-0.621804
1627530746.796409,0.557462,-0.387531,-0.390769,-0.621575
1627530746.806417,0.557438,-0.388894,-0.389908,-0.621286
1627530746.816425,0.557152,-0.390364,-0.389279,-0.621015
1627530746.826433,0.556541,-0.391526,-0.389005,-0.621002
1627530746.836441,0.556029,-0.392230,-0.388579,-0.621284
1627530746.846449,0.555710,-0.392595,-0.387932,-0.621743
1627530746.856457,0.555412,-0.392765,-0.387273,-0.622313
1627530746.866465,0.555049,-0.392862,-0.386774,-0.622885
1627530746.876473,0.554604,-0.392999,-0.386465,-0.623386
1627530746.886481,0.554134,-0.393214,-0.386342,-0.623745
1627530746.896489,0.553717,-0.393552,-0.386312,-0.623921
1627530746.906497,0.553422,-0.393974,-0.386206,-0.623981
1627530746.916505,0.553158,-0.394568,-0.386155,-0.623872
1627530746.926513,0.552885,-0.395292,-0.386223,-0.623614
1627530746.936522,0.552693,-0.395874,-0.386339,-0.623343
1627530746.946530,0.552567,-0.396245,-0.386587,-0.623065
1627530746.956538,0.552455,-0.396485,-0.386963,-0.622778
1627530746.966546,0.552290,-0.396745,-0.387440,-0.622462
1627530746.976554,0.552023,-0.397106,-0.388031,-0.622101
1627530746.986562,0.551721,-0.397496,-0.388645,-0.621736
1627530746.996570,0.551381,-0.397862,-0.389352,-0.621361
1627530747.006578,0.551062,-0.398204,-0.390091,-0.620962
1627530747.016586,0.550843,-0.398487,-0.390732,-0.620571
1627530747.026594,0.550651,-0.398778,-0.391298,-0.620198
1627530747.036602,0.550424,-0.399076,-0.391776,-0.619906
1627530747.046610,0.550150,-0.399421,-0.392146,-0.619693
1627530747.056618,0.549934,-0.399755,-0.392355,-0.619537
1627530747.066626,0.549814,-0.400125,-0.392403,-0.619374
1627530747.076634,0.549751,-0.400614,-0.392347,-0.619150
1627530747.086642,0.549769,-0.401176,-0.392254,-0.618829
1627530747.096650,0.549860,-0.401726,-0.392160,-0.618451
1627530747.106658,0.550019,-0.402149,-0.392017,-0.618124
1627530747.116666,0.550222,-0.402421,-0.391823,-0.617890
1627530747.126674,0.550476,-0.402567,-0.391615,-0.617700
1627530747.136682,0.550773,-0.402617,-0.391355,-0.617568
1627530747.146690,0.551119,-0.402603,-0.391185,-0.617375
1627530747.156698,0.551469,-0.402633,-0.391106,-0.617094
1627530747.166706,0.551854,-0.402688,-0.391060,-0.616743
1627530747.176714,0.552206,-0.402869,-0.391100,-0.616283
1627530747.186722,0.552552,-0.403242,-0.391142,-0.615702
1627530747.196730,0.552903,-0.403682,-0.391147,-0.615095
1627530747.206738,0.553255,-0.404094,-0.391175,-0.614491
1627530747.216746,0.553598,-0.404441,-0.391230,-0.613919
1627530747.226754,0.553931,-0.404705,-0.391318,-0.613387
1627530747.236762,0.554301,-0.404860,-0.391394,-0.612902
1627530747.246771,0.554666,-0.404954,-0.391479,-0.612456
1627530747.256779,0.554956,-0.405052,-0.391563,-0.612074
1627530747.266787,0.555223,-0.405162,-0.391615,-0.611726
1627530747.276795,0.555375,-0.405424,-0.391620,-0.611412
1627530747.286803,0.555415,-0.405836,-0.391540,-0.611154
1627530747.296811,0.555397,-0.406311,-0.391507,-0.610875
1627530747.306819,0.555406,-0.406844,-0.391510,-0.610510
1627530747.316827,0.555526,-0.407340,-0.391532,-0.610055
1627530747.326835,0.555725,-0.407878,-0.391620,-0.609458
1627530747.336843,0.555900,-0.408540,-0.391717,-0.608792
1627530747.346851,0.556123,-0.409303,-0.391853,-0.607988
1627530747.356859,0.556336,-0.410045,-0.391931,-0.607242
1627530747.366867,0.556561,-0.410559,-0.392021,-0.606630
1627530747.376875,0.556699,-0.410912,-0.392147,-0.606183
1627530747.386883,0.556666,-0.411234,-0.392305,-0.605893
1627530747.396891,0.556498,-0.411586,-0.392625,-0.605601
1627530747.406899,0.556148,-0.412066,-0.392956,-0.605380
1627530747.416907,0.555749,-0.412676,-0.393085,-0.605248
1627530747.426915,0.555287,-0.413406,-0.393077,-0.605179
1627530747.436923,0.554790,-0.414246,-0.392902,-0.605175
1627530747.446931,0.554355,-0.415120,-0.392512,-0.605228
1627530747.456939,0.554005,-0.415898,-0.391974,-0.605363
1627530747.466947,0.553759,-0.416477,-0.391317,-0.605615
1627530747.476955,0.553525,-0.416894,-0.390624,-0.605988
1627530747.486963,0.553419,-0.417145,-0.389917,-0.606368
1627530747.496971,0.553334,-0.417267,-0.389287,-0.606766
1627530747.506979,0.553203,-0.417353,-0.388736,-0.607180
1627530747.516987,0.553064,-0.417449,-0.388165,-0.607606
1627530747.526995,0.552844,-0.417659,-0.387635,-0.607999
1627530747.537004,0.552549,-0.418002,-0.387124,-0.608358
1627530747.547012,0.552204,-0.418400,-0.386625,-0.608714
1627530747.557020,0.551816,-0.418798,-0.386124,-0.609111
1627530747.567028,0.551432,-0.419127,-0.385474,-0.609644
1627530747.577036,0.550981,-0.419393,-0.384849,-0.610262
1627530747.587044,0.550471,-0.419642,-0.384234,-0.610939
1627530747.597052,0.549930,-0.419910,-0.383612,-0.611632
1627530747.607060,0.549330,-0.420158,-0.383072,-0.612339
1627530747.617068,0.548707,-0.420396,-0.382563,-0.613052
1627530747.627076,0.548027,-0.420705,-0.382014,-0.613790
1627530747.637084,0.547273,-0.421103,-0.381397,-0.614574
1627530747.647092,0.546488,-0.421581,-0.380721,-0.615364
1627530747.657100,0.545679,-0.422153,-0.380045,-0.616106
1627530747.667108,0.544855,-0.422717,-0.379291,-0.616913
1627530747.677116,0.543971,-0.423306,-0.378552,-0.617742
1627530747.687124,0.542996,-0.423960,-0.377753,-0.618641
1627530747.697132,0.542003,-0.424601,-0.376890,-0.619597
1627530747.707140,0.540992,-0.425223,-0.376077,-0.620547
1627530747.717148,0.539943,-0.425836,-0.375371,-0.621468
1627530747.727156,0.538956,-0.426396,-0.374714,-0.622336
1627530747.737164,0.537992,-0.426945,-0.374113,-0.623155
1627530747.747172,0.536949,-0.427526,-0.373565,-0.623984
1627530747.757180,0.535904,-0.428124,-0.373017,-0.624800
1627530747.767189,0.534899,-0.428729,-0.372394,-0.625618
1627530747.777197,0.533937,-0.429347,-0.371643,-0.626461
1627530747.787205,0.533056,-0.429975,-0.370768,-0.627299
1627530747.797213,0.532230,-0.430633,-0.369757,-0.628145
1627530747.807221,0.531484,-0.431247,-0.368705,-0.628973
1627530747.817229,0.530793,-0.431814,-0.367651,-0.629785
1627530747.827237,0.530150,-0.432331,-0.366645,-0.630557
1627530747.837245,0.529596,-0.432863,-0.365676,-0.631220
1627530747.847253,0.529092,-0.433423,-0.364679,-0.631835
1627530747.857261,0.528564,-0.433933,-0.363673,-0.632506
1627530747.867269,0.527978,-0.434391,-0.362663,-0.633261
1627530747.877277,0.527303,-0.434890,-0.361648,-0.634061
1627530747.887285,0.526557,-0.435468,-0.360638,-0.634859
1627530747.897293,0.525760,-0.436100,-0.359642,-0.635650
1627530747.907301,0.524925,-0.436800,-0.358668,-0.636409
1627530747.917309,0.524070,-0.437512,-0.357738,-0.637147
1627530747.927317,0.523220,-0.438148,-0.356834,-0.637916
1627530747.937325,0.522399,-0.438704,-0.355895,-0.638731
1627530747.947333,0.521687,-0.439155,-0.354974,-0.639515
1627530747.957341,0.520990,-0.439530,-0.354043,-0.640340
1627530747.967349,0.520251,-0.439877,-0.353141,-0.641201
1627530747.977357,0.519499,-0.440204,-0.352289,-0.642055
1627530747.987365,0.518684,-0.440578,-0.351446,-0.642918
1627530747.997373,0.517863,-0.440971,-0.350624,-0.643758
1627530748.007382,0.517028,-0.441392,-0.349816,-0.644580
1627530748.017390,0.516249,-0.441846,-0.349053,-0.645307
1627530748.027398,0.515531,-0.442308,-0.348395,-0.645920
1627530748.037406,0.514909,-0.442709,-0.347876,-0.646421
1627530748.047414,0.514386,-0.443064,-0.347450,-0.646823
1627530748.057422,0.513905,-0.443413,-0.347084,-0.647163
1627530748.067430,0.513445,-0.443774,-0.346729,-0.647470
1627530748.077438,0.513035,-0.444159,-0.346290,-0.647766
1627530748.087446,0.512593,-0.444290,-0.345877,-0.648247
1627530748.097454,0.512160,-0.444398,-0.345414,-0.648762
1627530748.107462,0.511753,-0.444519,-0.344961,-0.649241
1627530748.117470,0.511396,-0.444677,-0.344536,-0.649639
1627530748.127478,0.511039,-0.444917,-0.344078,-0.650000
1627530748.137486,0.510731,-0.445219,-0.343637,-0.650267
1627530748.147494,0.510465,-0.445597,-0.343136,-0.650482
1627530748.157502,0.510224,-0.446011,-0.342708,-0.650613
1627530748.167510,0.509963,-0.446351,-0.342386,-0.650753
1627530748.177518,0.509754,-0.446562,-0.342153,-0.650895
1627530748.187526,0.509577,-0.446741,-0.341969,-0.651008
1627530748.197534,0.509411,-0.446895,-0.341784,-0.651129
1627530748.207543,0.509253,-0.447053,-0.341632,-0.651224
1627530748.217551,0.509027,-0.447259,-0.341447,-0.651356
1627530748.227559,0.508786,-0.447506,-0.341323,-0.651439
1627530748.237567,0.508502,-0.447853,-0.341272,-0.651450
1627530748.247575,0.508185,-0.448335,-0.341176,-0.651416
1627530748.257583,0.507821,-0.448963,-0.341016,-0.651351
1627530748.267591,0.507433,-0.449668,-0.340803,-0.651279
1627530748.277599,0.507026,-0.450371,-0.340631,-0.651200
1627530748.287607,0.506487,-0.451123,-0.340475,-0.651180
1627530748.297615,0.505921,-0.451815,-0.340346,-0.651208
1627530748.307623,0.505379,-0.452395,-0.340278,-0.651261
1627530748.317631,0.504870,-0.452860,-0.340336,-0.651303
1627530748.327639,0.504394,-0.453225,-0.340501,-0.651332
1627530748.337647,0.503961,-0.453556,-0.340685,-0.651341
1627530748.347655,0.503620,-0.453940,-0.340798,-0.651277
1627530748.357663,0.503468,-0.454323,-0.340775,-0.651140
1627530748.367671,0.503506,-0.454651,-0.340637,-0.650953
1627530748.377679,0.503594,-0.454916,-0.340581,-0.650730
1627530748.387687,0.503704,-0.455095,-0.340638,-0.650490
1627530748.397695,0.503857,-0.455222,-0.340724,-0.650237
1627530748.407703,0.504046,-0.455416,-0.340780,-0.649926
1627530748.417712,0.504249,-0.455636,-0.340842,-0.649580
1627530748.427720,0.504404,-0.455829,-0.340959,-0.649264
1627530748.437728,0.504397,-0.456072,-0.341155,-0.648996
1627530748.447736,0.504300,-0.456229,-0.341323,-0.648872
1627530748.457744,0.504169,-0.456222,-0.341443,-0.648916
1627530748.467752,0.504017,-0.456098,-0.341537,-0.649071
1627530748.477760,0.503832,-0.455898,-0.341696,-0.649272
1627530748.487768,0.503637,-0.455615,-0.341888,-0.649520
1627530748.497776,0.503445,-0.455293,-0.342106,-0.649781
1627530748.507784,0.503241,-0.454981,-0.342309,-0.650050
1627530748.517792,0.502950,-0.454787,-0.342453,-0.650335
1627530748.527800,0.502500,-0.454788,-0.342542,-0.650635
1627530748.537808,0.501912,-0.454877,-0.342561,-0.651017
1627530748.547816,0.501232,-0.454992,-0.342544,-0.651470
1627530748.557824,0.500474,-0.455052,-0.342610,-0.651975
1627530748.567832,0.499655,-0.455033,-0.342824,-0.652504
1627530748.577840,0.498863,-0.454963,-0.343049,-0.653041
1627530748.587848,0.498202,-0.454864,-0.343130,-0.653572
1627530748.597856,0.497602,-0.454745,-0.343139,-0.654106
1627530748.607864,0.496987,-0.454534,-0.343156,-0.654711
1627530748.617873,0.496371,-0.454267,-0.343158,-0.655363
1627530748.627881,0.495808,-0.454001,-0.343086,-0.656010
1627530748.637889,0.495334,-0.453757,-0.342917,-0.656625
1627530748.647897,0.494973,-0.453558,-0.342678,-0.657160
1627530748.657905,0.494586,-0.453361,-0.342486,-0.657686
1627530748.667913,0.494198,-0.453203,-0.342371,-0.658147
1627530748.677921,0.493856,-0.453137,-0.342292,-0.658490
1627530748.687929,0.493526,-0.453157,-0.342169,-0.658788
1627530748.697937,0.493132,-0.453227,-0.342037,-0.659103
1627530748.707945,0.492673,-0.453272,-0.341860,-0.659507
1627530748.717953,0.492179,-0.453262,-0.341636,-0.659998
1627530748.727961,0.491661,-0.453216,-0.341364,-0.660557
1627530748.737969,0.491129,-0.453224,-0.341055,-0.661107
1627530748.747977,0.490559,-0.453295,-0.340690,-0.661668
1627530748.757985,0.489972,-0.453305,-0.340311,-0.662292
1627530748.767993,0.489449,-0.453262,-0.339962,-0.662887
1627530748.778001,0.488999,-0.453229,-0.339746,-0.663352
1627530748.788010,0.488596,-0.453227,-0.339680,-0.663684
1627530748.798018,0.488227,-0.453194,-0.339693,-0.663972
1627530748.808026,0.487888,-0.453075,-0.339736,-0.664280
1627530748.818034,0.487576,-0.452917,-0.339860,-0.664553
1627530748.828042,0.487326,-0.452724,-0.340016,-0.664788
1627530748.838050,0.487114,-0.452518,-0.340177,-0.665001
1627530748.848058,0.486907,-0.452376,-0.340368,-0.665152
1627530748.858066,0.486738,-0.452275,-0.340565,-0.665243
1627530748.868074,0.486640,-0.452190,-0.340782,-0.665262
1627530748.878082,0.486583,-0.452134,-0.341042,-0.665208
1627530748.888090,0.486536,-0.452091,-0.341311,-0.665133
1627530748.898098,0.486501,-0.452035,-0.341541,-0.665079
1627530748.908106,0.486441,-0.452044,-0.341742,-0.665014
1627530748.918114,0.486350,-0.452178,-0.341897,-0.664909
1627530748.928122,0.486263,-0.452278,-0.342026,-0.664839
1627530748.938130,0.486180,-0.452310,-0.342228,-0.664774
1627530748.948138,0.486186,-0.452232,-0.342553,-0.664656
1627530748.958147,0.486358,-0.452028,-0.342991,-0.664442
1627530748.968155,0.486606,-0.451779,-0.343583,-0.664124
1627530748.978163,0.486862,-0.451518,-0.344301,-0.663742
1627530748.988171,0.487081,-0.451275,-0.345074,-0.663346
1627530748.998179,0.487240,-0.451056,-0.345841,-0.662977
1627530749.008187,0.487341,-0.450882,-0.346576,-0.662638
1627530749.018195,0.487460,-0.450719,-0.347253,-0.662307
1627530749.028203,0.487633,-0.450451,-0.347919,-0.662012
1627530749.038211,0.487847,-0.450108,-0.348658,-0.661699
1627530749.048219,0.488112,-0.449728,-0.349403,-0.661369
1627530749.058227,0.488386,-0.449367,-0.350132,-0.661027
1627530749.068235,0.488633,-0.449062,-0.350885,-0.660652
1627530749.078243,0.488853,-0.448820,-0.351683,-0.660229
1627530749.088251,0.489079,-0.448613,-0.352537,-0.659747
1627530749.098259,0.489281,-0.448448,-0.353422,-0.659236
1627530749.108267,0.489430,-0.448354,-0.354228,-0.658756
1627530749.118276,0.489570,-0.448341,-0.354872,-0.658314
1627530749.128284,0.489742,-0.448364,-0.355388,-0.657892
1627530749.138292,0.489962,-0.448351,-0.355867,-0.657478
1627530749.148300,0.490162,-0.448346,-0.356406,-0.657040
1627530749.158308,0.490389,-0.448384,-0.356941,-0.656555
1627530749.168316,0.490681,-0.448427,-0.357388,-0.656063
1627530749.178324,0.490965,-0.448473,-0.357791,-0.655600
1627530749.188332,0.491185,-0.448567,-0.358179,-0.655158
1627530749.198340,0.491301,-0.448736,-0.358568,-0.654743
1627530749.208348,0.491315,-0.448985,-0.358954,-0.654350
1627530749.218356,0.491267,-0.449326,-0.359276,-0.653975
1627530749.228364,0.491250,-0.449659,-0.359437,-0.653670
1627530749.238372,0.491295,-0.449901,-0.359512,-0.653429
1627530749.248380,0.491495,-0.449934,-0.359712,-0.653146
1627530749.258388,0.491734,-0.449826,-0.359973,-0.652896
1627530749.268396,0.491998,-0.449628,-0.360251,-0.652681
1627530749.278404,0.492324,-0.449404,-0.360546,-0.652426
1627530749.288413,0.492646,-0.449246,-0.360718,-0.652196
1627530749.298421,0.493039,-0.449085,-0.360883,-0.651919
1627530749.308429,0.493476,-0.448934,-0.361078,-0.651584
1627530749.318437,0.494023,-0.448735,-0.361372,-0.651144
1627530749.328445,0.494596,-0.448543,-0.361764,-0.650623
1627530749.338453,0.495211,-0.448402,-0.362323,-0.649942
1627530749.348461,0.495822,-0.448269,-0.362997,-0.649190
1627530749.358469,0.496409,-0.448043,-0.363762,-0.648470
1627530749.368477,0.496919,-0.447702,-0.364526,-0.647884
1627530749.378485,0.497467,-0.447210,-0.365266,-0.647388
1627530749.388493,0.498102,-0.446631,-0.366036,-0.646865
1627530749.398501,0.498774,-0.446064,-0.366922,-0.646234
1627530749.408509,0.499499,-0.445528,-0.367944,-0.645463
1627530749.418517,0.500209,-0.445049,-0.368988,-0.644647
1627530749.428525,0.500909,-0.444620,-0.370018,-0.643809
1627530749.438534,0.501650,-0.444286,-0.370988,-0.642904
1627530749.448542,0.502454,-0.443977,-0.371908,-0.641957
1627530749.458550,0.503320,-0.443590,-0.372778,-0.641041
1627530749.468558,0.504223,-0.443082,-0.373557,-0.640228
1627530749.478566,0.505127,-0.442476,-0.374265,-0.639521
1627530749.488574,0.506019,-0.441815,-0.374848,-0.638931
1627530749.498582,0.506832,-0.441262,-0.375424,-0.638330
1627530749.508590,0.507667,-0.440770,-0.375813,-0.637779
1627530749.518598,0.508509,-0.440331,-0.376051,-0.637270
1627530749.528606,0.509356,-0.439945,-0.376273,-0.636729
1627530749.538614,0.510173,-0.439677,-0.376459,-0.636149
1627530749.548622,0.510960,-0.439497,-0.376555,-0.635585
1627530749.558630,0.511792,-0.439453,-0.376571,-0.634936
1627530749.568638,0.512600,-0.439367,-0.376641,-0.634302
1627530749.578647,0.513323,-0.439222,-0.376831,-0.633704
1627530749.588655,0.513868,-0.439059,-0.377101,-0.633215
1627530749.598663,0.514216,-0.438957,-0.377225,-0.632929
1627530749.608671,0.514461,-0.438972,-0.377078,-0.632808
1627530749.618679,0.514596,-0.439146,-0.376685,-0.632812
1627530749.628687,0.514615,-0.439463,-0.376200,-0.632865
1627530749.638695,0.514560,-0.439808,-0.375702,-0.632965
1627530749.648703,0.514570,-0.440066,-0.375216,-0.633066
1627530749.658711,0.514638,-0.440256,-0.374754,-0.633153
