1627530746.556341,45,1464.164307,1464.164307,964.658508,694.664062
1627530746.589664,46,1462.457275,1462.457275,963.868286,695.380920
1627530746.622988,47,1463.595215,1463.595215,964.368225,694.931152
1627530746.656311,48,1464.733276,1464.733276,964.455444,694.123962
1627530746.689634,49,1464.733276,1464.733276,964.420654,694.932129
1627530746.722957,50,1463.595215,1463.595215,965.347778,694.654785
1627530746.756280,51,1463.595215,1463.595215,963.574524,693.794922
1627530746.789603,52,1464.164307,1464.164307,963.632812,694.557129
1627530746.822927,53,1463.026245,1463.026245,964.633240,694.692017
1627530746.856250,54,1463.595215,1463.595215,964.010803,694.384827
1627530746.889573,55,1463.595215,1463.595215,963.998474,694.531555
1627530746.922896,56,1463.026245,1463.026245,964.263916,694.377075
1627530746.956219,57,1463.595215,1463.595215,963.895203,694.118652
1627530746.989542,58,1464.164307,1464.164307,964.126404,694.801636
1627530747.022866,59,1464.733276,1464.733276,964.139343,694.815918
1627530747.056189,60,1464.733276,1464.733276,963.839417,694.403015
1627530747.089512,61,1464.164307,1464.164307,964.220032,694.362793
1627530747.122835,62,1464.733276,1464.733276,964.236633,694.802917
1627530747.156158,63,1464.164307,1464.164307,964.235352,694.462769
1627530747.189481,64,1464.733276,1464.733276,964.485107,694.322632
1627530747.222804,65,1464.164307,1464.164307,964.530945,694.620239
1627530747.256128,66,1464.164307,1464.164307,964.571838,694.550171
1627530747.289451,67,1464.733276,1464.733276,964.830994,694.353821
1627530747.322774,68,1464.164307,1464.164307,964.922607,694.538513
1627530747.356097,69,1464.733276,1464.733276,965.551025,694.189087
1627530747.389420,70,1465.871460,1465.871460,964.926208,694.752014
1627530747.422743,71,1465.302368,1465.302368,965.125183,693.987793
1627530747.456067,72,1464.733276,1464.733276,965.354065,694.243591
1627530747.489390,73,1464.164307,1464.164307,965.261047,694.224548
1627530747.539375,74,1464.164307,1464.164307,965.186218,694.186462
1627530747.572698,75,1464.164307,1464.164307,965.267700,693.988464
1627530747.606021,76,1463.595215,1463.595215,965.581909,694.302002
1627530747.656006,77,1464.164307,1464.164307,965.441101,694.329285
1627530747.689329,78,1464.164307,1464.164307,965.634399,694.038086
1627530747.722652,79,1463.595215,1463.595215,965.189331,694.299377
1627530747.755975,80,1464.164307,1464.164307,965.314880,694.399658
1627530747.789298,81,1464.164307,1464.164307,965.203918,694.167419
1627530747.822621,82,1463.595215,1463.595215,965.413879,694.301025
1627530747.855945,83,1463.026245,1463.026245,965.647705,693.777893
1627530747.889268,84,1463.026245,1463.026245,965.059082,694.316650
1627530747.922591,85,1463.026245,1463.026245,965.120544,694.454834
1627530747.955914,86,1463.026245,1463.026245,964.922913,694.253845
1627530747.989237,87,1463.026245,1463.026245,964.866760,694.282410
1627530748.022560,88,1462.457275,1462.457275,964.744202,694.635498
1627530748.055883,89,1462.457275,1462.457275,964.601379,694.379761
1627530748.089207,90,1463.595215,1463.595215,964.557556,694.422607
1627530748.122530,91,1463.595215,1463.595215,964.180420,694.480530
1627530748.155853,92,1463.595215,1463.595215,964.234314,694.377075
1627530748.189176,93,1464.164307,1464.164307,963.929749,694.772400
1627530748.222499,94,1463.595215,1463.595215,963.859741,694.307800
1627530748.255823,95,1463.595215,1463.595215,963.883911,694.474121
1627530748.289146,96,1464.164307,1464.164307,963.744751,694.643188
1627530748.322469,97,1464.164307,1464.164307,963.695435,694.855652
1627530748.355792,98,1464.733276,1464.733276,963.318542,694.384766
1627530748.389115,99,1463.595215,1463.595215,963.392944,694.511963
1627530748.422438,100,1464.164307,1464.164307,963.557739,694.230286
1627530748.455762,101,1464.164307,1464.164307,963.502930,694.400330
1627530748.489085,102,1464.164307,1464.164307,963.180359,694.440186
1627530748.522408,103,1464.164307,1464.164307,962.978394,694.472107
1627530748.555731,104,1463.026245,1463.026245,963.264771,694.326965
1627530748.589054,105,1464.164307,1464.164307,963.026917,694.538513
1627530748.622377,106,1463.595215,1463.595215,963.097351,694.524902
1627530748.655700,107,1463.595215,1463.595215,963.155579,693.300659
1627530748.689024,108,1463.595215,1463.595215,963.192322,694.142578
1627530748.722347,109,1463.595215,1463.595215,963.097656,694.496338
1627530748.755670,110,1464.164307,1464.164307,963.220215,694.227600
1627530748.788993,111,1463.026245,1463.026245,962.898376,694.126343
1627530748.822316,112,1463.595215,1463.595215,962.982422,694.240234
1627530748.855639,113,1463.595215,1463.595215,962.712708,694.053589
1627530748.888963,114,1463.595215,1463.595215,962.684814,694.025024
1627530748.922286,115,1464.164307,1464.164307,962.697388,693.954590
1627530748.955609,116,1463.026245,1463.026245,962.340637,694.163879
1627530748.988932,117,1464.164307,1464.164307,962.261597,693.851929
1627530749.022255,118,1464.164307,1464.164307,962.206787,694.106689
1627530749.055578,119,1464.164307,1464.164307,962.075806,694.086365
1627530749.088902,120,1463.595215,1463.595215,961.969666,694.119324
1627530749.122225,121,1464.733276,1464.733276,962.050354,693.949585
1627530749.155548,122,1464.164307,1464.164307,962.076294,694.124451
1627530749.188871,123,1464.733276,1464.733276,962.202148,693.681519
1627530749.222194,124,1464.164307,1464.164307,961.950378,693.906738
1627530749.255517,125,1463.595215,1463.595215,962.132080,694.181580
1627530749.288841,126,1464.164307,1464.164307,962.149353,694.049561
1627530749.322164,127,1463.595215,1463.595215,962.272888,693.752625
1627530749.355487,128,1464.164307,1464.164307,962.861816,693.643372
1627530749.388810,129,1463.595215,1463.595215,962.205139,693.993774
1627530749.422133,130,1464.164307,1464.164307,962.727295,694.295044
1627530749.455456,131,1464.733276,1464.733276,962.893066,694.126343
1627530749.488780,132,1464.733276,1464.733276,962.880127,694.226318
1627530749.522103,133,1463.595215,1463.595215,963.117249,693.872192
1627530749.555426,134,1463.595215,1463.595215,963.498230,694.088440
1627530749.588749,135,1465.302368,1465.302368,963.460754,694.211243
1627530749.622072,136,1465.302368,1465.302368,963.534485,693.819397
1627530749.655396,137,1464.164307,1464.164307,963.851013,694.190063
1627530749.688719,138,1464.164307,1464.164307,963.968262,694.271484
1627530749.722042,139,1462.457275,1462.457275,964.066589,694.404358
1627530749.755365,140,1463.026245,1463.026245,964.132019,693.964905
1627530749.788688,141,1463.595215,1463.595215,963.857971,694.422058
1627530749.822011,142,1464.164307,1464.164307,964.551208,693.940308
1627530749.855334,143,1464.733276,1464.733276,964.815308,693.814758
1627530749.888658,144,1463.595215,1463.595215,964.620178,693.803345
1627530749.921981,145,1461.888184,1461.888184,964.612000,693.967896
1627530749.955304,146,1463.595215,1463.595215,964.409729,693.797119
1627530749.988627,147,1464.164307,1464.164307,964.497070,694.251526
1627530750.021950,148,1462.457275,1462.457275,964.814636,694.220520
1627530750.055273,149,1463.595215,1463.595215,964.386108,694.222656
1627530750.088596,150,1464.164307,1464.164307,964.844177,693.757935
1627530750.121919,151,1463.595215,1463.595215,965.106506,693.541626
1627530750.155243,152,1464.733276,1464.733276,964.466492,693.996460
1627530750.188566,153,1463.595215,1463.595215,964.368835,693.810791
1627530750.221889,154,1464.164307,1464.164307,964.596741,693.254578
1627530750.255212,155,1464.733276,1464.733276,964.166260,694.816223
1627530750.288535,156,1463.595215,1463.595215,964.384827,694.051880
1627530750.321859,157,1462.457275,1462.457275,964.918274,693.238220
1627530750.355182,158,1464.164307,1464.164307,964.239990,694.973022
1627530750.388505,159,1464.164307,1464.164307,964.699707,694.679016
1627530750.421828,160,1464.164307,1464.164307,964.829224,694.012817
1627530750.455151,161,1463.595215,1463.595215,964.838562,694.481079
1627530750.488474,162,1464.733276,1464.733276,965.329834,694.527588
1627530750.521797,163,1464.164307,1464.164307,965.316406,694.167847
1627530750.555120,164,1463.026245,1463.026245,965.653320,694.259827
1627530750.588444,165,1463.026245,1463.026245,964.957458,694.878662
1627530750.621767,166,1462.457275,1462.457275,965.980713,694.493347
1627530750.655090,167,1463.595215,1463.595215,966.240967,694.151245
1627530750.688413,168,1461.888184,1461.888184,966.743835,693.473633
1627530750.721736,169,1463.595215,1463.595215,966.644165,693.629761
1627530750.755059,170,1464.733276,1464.733276,966.167175,694.949524
1627530750.788383,171,1464.733276,1464.733276,966.824524,693.730347
1627530750.821706,172,1462.457275,1462.457275,966.598328,694.707275
1627530750.855029,173,1462.457275,1462.457275,966.453308,695.121338
1627530750.888352,174,1463.595215,1463.595215,967.203247,693.520752
1627530750.921675,175,1465.302368,1465.302368,967.624390,693.949280
1627530750.954998,176,1465.302368,1465.302368,967.627808,695.188660
1627530750.988322,177,1464.164307,1464.164307,968.241211,693.585571
1627530751.021645,178,1464.164307,1464.164307,968.642151,694.297058
1627530751.054968,179,1464.733276,1464.733276,968.784668,694.553162
1627530751.088291,180,1464.164307,1464.164307,969.099854,693.747009
1627530751.121614,181,1463.595215,1463.595215,969.349304,694.557495
1627530751.154938,182,1462.457275,1462.457275,969.491943,693.688171
1627530751.188261,183,1461.888184,1461.888184,970.179077,694.293396
1627530751.221584,184,1462.457275,1462.457275,969.387512,693.947937
1627530751.254907,185,1463.595215,1463.595215,969.815247,694.391052
1627530751.288230,186,1464.164307,1464.164307,969.584473,694.289734
1627530751.321553,187,1462.457275,1462.457275,970.255127,693.670593
1627530751.354876,188,1464.164307,1464.164307,969.773193,693.496887
1627530751.388200,189,1463.026245,1463.026245,969.124817,694.668762
1627530751.421522,190,1461.888184,1461.888184,969.238708,694.499329
1627530751.454846,191,1461.888184,1461.888184,969.239075,694.442871
1627530751.488169,192,1461.319092,1461.319092,968.860840,694.062012
1627530751.521492,193,1463.595215,1463.595215,968.530884,694.239563
1627530751.554815,194,1463.595215,1463.595215,967.789185,694.787354
1627530751.588138,195,1461.888184,1461.888184,967.529541,694.032776
1627530751.621462,196,1463.026245,1463.026245,967.504150,694.047241
1627530751.654785,197,1464.733276,1464.733276,967.782837,692.929504
1627530751.688108,198,1465.302368,1465.302368,966.549438,694.139954
1627530751.721431,199,1465.302368,1465.302368,966.933167,693.675232
1627530751.754754,200,1466.440552,1466.440552,965.973877,693.696472
1627530751.788077,201,1465.871460,1465.871460,966.112732,693.929138
1627530751.821400,202,1465.302368,1465.302368,966.115723,693.555664
1627530751.854723,203,1464.164307,1464.164307,965.827393,694.020691
1627530751.888047,204,1463.595215,1463.595215,965.387268,693.866211
1627530751.921370,205,1464.164307,1464.164307,965.656006,693.593872
1627530751.954693,206,1464.733276,1464.733276,965.389954,693.918030
1627530751.988016,207,1464.164307,1464.164307,965.369995,694.112061
1627530752.021339,208,1464.733276,1464.733276,965.976562,693.554016
1627530752.054662,209,1465.302368,1465.302368,965.166077,694.087463
1627530752.087986,210,1463.595215,1463.595215,965.219177,693.463013
1627530752.121309,211,1464.164307,1464.164307,965.569275,693.526978
1627530752.154632,212,1464.164307,1464.164307,964.960083,694.354858
1627530752.187955,213,1463.595215,1463.595215,964.829590,693.857605
1627530752.221278,214,1462.457275,1462.457275,965.348755,693.562866
1627530752.254601,215,1464.164307,1464.164307,965.611511,696.104004
1627530752.287925,216,1465.302368,1465.302368,964.840210,693.871887
1627530752.321248,217,1464.164307,1464.164307,964.785828,693.861816
1627530752.354571,218,1462.457275,1462.457275,964.771118,694.778381
1627530752.387894,219,1463.595215,1463.595215,963.963623,694.276123
1627530752.421217,220,1462.457275,1462.457275,964.167542,693.383911
1627530752.454540,221,1459.611938,1459.611938,964.205078,693.751282
1627530752.487863,222,1459.042847,1459.042847,963.725769,693.435730
1627530752.521187,223,1460.181030,1460.181030,963.524475,694.153198
1627530752.554510,224,1460.181030,1460.181030,963.188660,694.609253
1627530752.587833,225,1461.888184,1461.888184,963.067749,692.807617
1627530752.621156,226,1463.026245,1463.026245,962.515137,693.144775
1627530752.654479,227,1462.457275,1462.457275,962.448608,692.860413
1627530752.687802,228,1462.457275,1462.457275,962.102173,693.297241
1627530752.721125,229,1463.595215,1463.595215,961.166992,693.399414
1627530752.754449,230,1464.164307,1464.164307,961.216614,692.813965
1627530752.787772,231,1463.026245,1463.026245,961.055176,692.892639
1627530752.821095,232,1462.457275,1462.457275,960.309143,693.907776
1627530752.854418,233,1463.026245,1463.026245,960.211731,693.221375
1627530752.887741,234,1462.457275,1462.457275,960.537354,692.902649
1627530752.921064,235,1462.457275,1462.457275,959.938110,693.394897
1627530752.954387,236,1464.164307,1464.164307,960.382202,693.544678
1627530752.987711,237,1464.733276,1464.733276,960.218445,693.624084
1627530753.021034,238,1463.595215,1463.595215,960.442688,693.483887
1627530753.054357,239,1463.595215,1463.595215,960.312256,693.998230
1627530753.087680,240,1462.457275,1462.457275,961.063843,693.431091
1627530753.121003,241,1463.026245,1463.026245,960.890747,693.061401
1627530753.154326,242,1464.164307,1464.164307,961.286133,694.005737
1627530753.187650,243,1464.733276,1464.733276,961.549438,693.336426
1627530753.220973,244,1463.595215,1463.595215,961.994202,694.063232
1627530753.254296,245,1464.164307,1464.164307,962.149353,694.163879
1627530753.287619,246,1464.733276,1464.733276,962.679138,693.940979
1627530753.320942,247,1464.164307,1464.164307,963.341797,693.987793
1627530753.354265,248,1465.302368,1465.302368,963.684387,694.288757
1627530753.387589,249,1466.440552,1466.440552,964.145630,693.512817
1627530753.420911,250,1465.871460,1465.871460,964.848816,693.290588
1627530753.454235,251,1464.733276,1464.733276,964.814636,693.985168
1627530753.487558,252,1465.302368,1465.302368,964.717651,694.542542
1627530753.520881,253,1464.733276,1464.733276,965.635071,693.040466
1627530753.554204,254,1465.302368,1465.302368,965.918091,693.326782
1627530753.587527,255,1464.733276,1464.733276,966.174255,694.137268
1627530753.620850,256,1463.595215,1463.595215,966.773376,692.836182
1627530753.654174,257,1463.026245,1463.026245,967.125183,692.739502
1627530753.687497,258,1463.595215,1463.595215,966.770874,693.535828
1627530753.720820,259,1462.457275,1462.457275,967.510498,693.181641
1627530753.754143,260,1463.026245,1463.026245,967.463318,692.684692
1627530753.787466,261,1464.733276,1464.733276,967.238525,693.634155
1627530753.820789,262,1461.888184,1461.888184,967.929321,692.929504
1627530753.854112,263,1463.026245,1463.026245,967.626038,692.260864
1627530753.887436,264,1465.302368,1465.302368,967.649963,691.917114
1627530753.920759,265,1463.026245,1463.026245,967.592529,691.949341
1627530753.954082,266,1464.164307,1464.164307,967.417480,691.522156
1627530753.987405,267,1464.733276,1464.733276,966.954224,691.779358
1627530754.020728,268,1463.595215,1463.595215,966.621277,690.693726
1627530754.054051,269,1463.026245,1463.026245,966.831543,690.510681
1627530754.087375,270,1463.595215,1463.595215,967.020203,689.803223
1627530754.120697,271,1466.440552,1466.440552,965.736694,690.409058
1627530754.154021,272,1464.164307,1464.164307,966.958069,688.115479
1627530754.187344,273,1464.733276,1464.733276,965.289612,689.747742
1627530754.220667,274,1465.302368,1465.302368,965.009521,690.649109
1627530754.253990,275,1463.026245,1463.026245,965.282959,690.470825
1627530754.287313,276,1464.164307,1464.164307,964.969421,690.214111
1627530754.320637,277,1466.440552,1466.440552,964.908936,690.328003
1627530754.353960,278,1465.302368,1465.302368,963.867310,692.702332
1627530754.387283,279,1465.302368,1465.302368,964.966064,690.270874
1627530754.420606,280,1464.733276,1464.733276,964.331909,692.251892
1627530754.453929,281,1465.871460,1465.871460,963.950684,692.760437
1627530754.487252,282,1466.440552,1466.440552,964.263550,692.011108
1627530754.520575,283,1465.871460,1465.871460,963.169312,694.342773
1627530754.553899,284,1465.871460,1465.871460,964.121399,693.130493
1627530754.587222,285,1467.578613,1467.578613,963.900513,693.866211
1627530754.620545,286,1467.578613,1467.578613,963.851379,693.762146
1627530754.653868,287,1466.440552,1466.440552,963.891235,694.249573
1627530754.687191,288,1465.302368,1465.302368,963.470703,695.507812
1627530754.720514,289,1461.888184,1461.888184,964.607788,695.033264
1627530754.753837,290,1465.302368,1465.302368,963.364075,695.932617
1627530754.787160,291,1468.147705,1468.147705,963.857971,696.831116
1627530754.820484,292,1466.440552,1466.440552,963.771301,697.581482
1627530754.853807,293,1466.440552,1466.440552,963.819031,697.619690
1627530754.887130,294,1465.871460,1465.871460,964.874756,695.433716
1627530754.920453,295,1464.733276,1464.733276,964.340637,697.811646
1627530754.953776,296,1466.440552,1466.440552,963.100647,700.526367
1627530754.987099,297,1462.457275,1462.457275,964.782410,696.481018
1627530755.020422,298,1462.457275,1462.457275,964.474182,696.365112
1627530755.053746,299,1467.009521,1467.009521,963.719360,700.625549
1627530755.087069,300,1466.440552,1466.440552,964.042358,697.625671
1627530755.120392,301,1463.595215,1463.595215,964.752502,696.395996
1627530755.153715,302,1464.733276,1464.733276,964.475403,698.757874
1627530755.187038,303,1464.733276,1464.733276,963.312927,696.045227
1627530755.220361,304,1463.026245,1463.026245,964.515686,696.521912
1627530755.253685,305,1464.733276,1464.733276,964.682190,695.033691
1627530755.287008,306,1467.009521,1467.009521,963.788879,696.106018
1627530755.320331,307,1466.440552,1466.440552,964.055969,697.498108
1627530755.353654,308,1465.302368,1465.302368,965.824829,691.620361
1627530755.386977,309,1466.440552,1466.440552,963.928772,694.731201
1627530755.420300,310,1464.164307,1464.164307,964.100830,694.731873
1627530755.453623,311,1463.026245,1463.026245,964.673767,693.898132
1627530755.486946,312,1464.733276,1464.733276,964.748657,692.443665
1627530755.520270,313,1465.302368,1465.302368,964.104797,693.668274
1627530755.553592,314,1463.595215,1463.595215,963.798523,693.409851
1627530755.586916,315,1463.595215,1463.595215,963.945679,692.304626
1627530755.620239,316,1463.595215,1463.595215,963.680603,692.841858
1627530755.653562,317,1463.595215,1463.595215,963.614502,693.053772
1627530755.686885,318,1463.026245,1463.026245,963.780945,692.246155
1627530755.720208,319,1459.611938,1459.611938,963.957642,692.742859
1627530755.753531,320,1464.733276,1464.733276,963.685242,692.983337
1627530755.786855,321,1465.871460,1465.871460,964.425781,689.755371
1627530755.820178,322,1461.319092,1461.319092,963.996155,692.388428
1627530755.853501,323,1461.888184,1461.888184,963.357117,692.950806
1627530755.886824,324,1461.888184,1461.888184,964.565735,693.139893
1627530755.920147,325,1460.750000,1460.750000,963.546753,692.158264
1627530755.953470,326,1463.595215,1463.595215,963.065796,692.268494
1627530755.986794,327,1463.026245,1463.026245,963.405823,691.637634
1627530756.020117,328,1460.750000,1460.750000,963.548401,690.867126
1627530756.053440,329,1457.335693,1457.335693,963.763672,690.540955
1627530756.086763,330,1455.628662,1455.628662,963.635681,690.349731
1627530756.120086,331,1455.628662,1455.628662,963.664978,690.071228
1627530756.153409,332,1460.181030,1460.181030,963.381653,689.518188
1627530756.186733,333,1460.750000,1460.750000,963.897217,689.394287
1627530756.220056,334,1460.750000,1460.750000,963.896057,687.896118
1627530756.253379,335,1464.733276,1464.733276,964.241638,688.349304
1627530756.286702,336,1464.733276,1464.733276,964.196106,688.193542
1627530756.320025,337,1463.026245,1463.026245,964.438171,686.577209
1627530756.353348,338,1465.302368,1465.302368,963.958984,688.262634
1627530756.386671,339,1464.164307,1464.164307,964.466858,686.946899
1627530756.436656,340,1461.888184,1461.888184,964.529297,685.428284
1627530756.469979,341,1464.733276,1464.733276,964.064392,688.825745
1627530756.503302,342,1460.181030,1460.181030,964.186157,688.644958
1627530756.536625,343,1462.457275,1462.457275,963.132568,689.248474
1627530756.569948,344,1464.164307,1464.164307,964.512146,690.171265
1627530756.603271,345,1464.164307,1464.164307,964.981018,690.354248
1627530756.636595,346,1467.009521,1467.009521,964.057983,690.051331
1627530756.669918,347,1465.302368,1465.302368,965.509521,691.219971
1627530756.703241,348,1463.026245,1463.026245,964.598389,692.663147
1627530756.736564,349,1468.147705,1468.147705,964.411072,693.386902
1627530756.769887,350,1463.595215,1463.595215,964.604248,694.162537
1627530756.803210,351,1464.164307,1464.164307,964.438965,694.109680
1627530756.836534,352,1464.733276,1464.733276,964.901001,694.070496
1627530756.869857,353,1464.733276,1464.733276,964.574463,693.969849
1627530756.903180,354,1466.440552,1466.440552,964.343811,694.993835
1627530756.936503,355,1467.578613,1467.578613,964.969055,696.114990
1627530756.969826,356,1464.164307,1464.164307,965.462341,694.302002
1627530757.003149,357,1463.026245,1463.026245,964.775208,696.319824
1627530757.036473,358,1464.164307,1464.164307,965.278687,696.981567
1627530757.069796,359,1465.302368,1465.302368,965.275024,695.407166
1627530757.103119,360,1464.733276,1464.733276,965.550232,695.910156
1627530757.136442,361,1465.871460,1465.871460,964.792725,698.070740
1627530757.169765,362,1463.026245,1463.026245,965.543091,696.685303
1627530757.203088,363,1466.440552,1466.440552,965.489563,695.816284
1627530757.236411,364,1468.716797,1468.716797,964.844177,696.894592
1627530757.269735,365,1465.302368,1465.302368,964.720642,698.084412
1627530757.303057,366,1462.457275,1462.457275,965.428894,696.570923
1627530757.336380,367,1464.164307,1464.164307,965.174683,696.711548
1627530757.369704,368,1465.871460,1465.871460,965.194275,696.258484
1627530757.403027,369,1468.147705,1468.147705,964.540466,698.760132
1627530757.436350,370,1467.009521,1467.009521,965.918762,695.952209
1627530757.469673,371,1468.716797,1468.716797,964.860107,695.817383
1627530757.502996,372,1464.733276,1464.733276,964.768127,697.120117
1627530757.536319,373,1460.181030,1460.181030,964.381042,698.056396
1627530757.569643,374,1461.319092,1461.319092,964.539246,697.131104
1627530757.602966,375,1464.733276,1464.733276,964.950134,696.709900
1627530757.636289,376,1465.302368,1465.302368,964.975403,698.630371
1627530757.669612,377,1465.871460,1465.871460,964.606995,696.566040
1627530757.702935,378,1464.733276,1464.733276,965.299927,698.102295
1627530757.736258,379,1466.440552,1466.440552,963.415527,698.373047
1627530757.769581,380,1463.026245,1463.026245,964.985352,696.071777
1627530757.802904,381,1461.888184,1461.888184,964.752502,697.572876
1627530757.836227,382,1469.285767,1469.285767,964.350952,696.849060
1627530757.869551,383,1467.578613,1467.578613,965.040161,695.577515
1627530757.902874,384,1465.302368,1465.302368,965.080017,696.200317
1627530757.936197,385,1466.440552,1466.440552,964.722961,694.524780
1627530757.969520,386,1467.578613,1467.578613,964.574158,695.417786
1627530758.002843,387,1467.578613,1467.578613,964.366882,695.742615
1627530758.036166,388,1466.440552,1466.440552,964.679565,694.032776
1627530758.069489,389,1465.302368,1465.302368,964.560852,693.715088
1627530758.102813,390,1464.733276,1464.733276,963.669312,695.480896
1627530758.136136,391,1465.302368,1465.302368,963.569214,693.059753
1627530758.169459,392,1463.026245,1463.026245,964.376526,692.791016
1627530758.202782,393,1463.595215,1463.595215,964.111755,692.916260
1627530758.236105,394,1465.302368,1465.302368,963.149475,693.973511
1627530758.269428,395,1465.871460,1465.871460,963.481995,693.494202
1627530758.302752,396,1465.871460,1465.871460,963.763000,692.120361
1627530758.336075,397,1464.733276,1464.733276,962.920288,693.176636
1627530758.369398,398,1463.595215,1463.595215,963.710510,691.206238
1627530758.402721,399,1467.009521,1467.009521,963.603577,691.366699
1627530758.436044,400,1466.440552,1466.440552,963.263733,691.222900
1627530758.469367,401,1461.888184,1461.888184,962.847778,692.503906
1627530758.502690,402,1461.319092,1461.319092,962.676514,691.372009
1627530758.536013,403,1463.026245,1463.026245,963.072083,690.538635
1627530758.569337,404,1462.457275,1462.457275,962.426575,691.403320
1627530758.602660,405,1460.750000,1460.750000,963.165100,689.417908
1627530758.635982,406,1459.611938,1459.611938,963.501221,689.136902
1627530758.669306,407,1460.181030,1460.181030,962.911133,690.611938
1627530758.702629,408,1460.181030,1460.181030,963.770630,688.060669
1627530758.735952,409,1461.319092,1461.319092,964.216736,688.007874
1627530758.769275,410,1463.595215,1463.595215,962.446045,689.815613
1627530758.802598,411,1459.611938,1459.611938,964.262207,685.384094
1627530758.835922,412,1460.181030,1460.181030,963.294983,688.369263
1627530758.869245,413,1464.733276,1464.733276,963.373901,687.421387
1627530758.902568,414,1461.888184,1461.888184,965.456787,683.710449
1627530758.935891,415,1465.302368,1465.302368,964.355896,685.968018
1627530758.969214,416,1470.992798,1470.992798,964.000793,684.677246
1627530759.002537,417,1457.335693,1457.335693,965.597656,683.804321
1627530759.035860,418,1462.457275,1462.457275,963.847046,686.658264
1627530759.069184,419,1463.026245,1463.026245,965.780579,685.212708
1627530759.102507,420,1457.904785,1457.904785,967.063599,685.914246
1627530759.135830,421,1468.716797,1468.716797,964.940491,687.860352
1627530759.169153,422,1463.026245,1463.026245,965.684875,685.623596
1627530759.202476,423,1457.335693,1457.335693,967.283691,687.182617
1627530759.235799,424,1470.992798,1470.992798,965.536743,691.638062
1627530759.269122,425,1465.302368,1465.302368,966.855469,686.498474
1627530759.302445,426,1462.457275,1462.457275,966.913025,688.694641
1627530759.335768,427,1473.269043,1473.269043,965.364685,693.382935
1627530759.369092,428,1463.595215,1463.595215,967.503479,689.169067
1627530759.402415,429,1461.888184,1461.888184,966.116272,693.170898
1627530759.435738,430,1467.578613,1467.578613,965.685547,693.268982
1627530759.469061,431,1463.595215,1463.595215,966.089111,693.441040
1627530759.502384,432,1462.457275,1462.457275,966.525513,693.136780
1627530759.535707,433,1465.302368,1465.302368,964.986023,697.135376
1627530759.569030,434,1463.595215,1463.595215,964.846497,696.991882
1627530759.602354,435,1463.595215,1463.595215,965.571960,695.054382
1627530759.635677,436,1464.733276,1464.733276,965.894836,698.277344
