1627530745.506661,-0.303520,0.003303,-0.021878,0.974375,-0.183900,-0.125355,-0.032558
1627530745.523323,-0.303875,0.003480,-0.021536,0.974707,-0.182882,-0.124352,-0.032203
1627530745.539984,-0.304239,0.003694,-0.021198,0.974961,-0.182335,-0.123128,-0.032306
1627530745.556646,-0.304145,0.003735,-0.020648,0.975125,-0.182106,-0.122120,-0.032498
1627530745.573308,-0.304387,0.003870,-0.020211,0.975230,-0.182138,-0.121220,-0.032525
1627530745.589969,-0.304729,0.004020,-0.019828,0.975294,-0.182339,-0.120394,-0.032539
1627530745.606631,-0.305102,0.004150,-0.019484,0.975361,-0.182421,-0.119733,-0.032522
1627530745.623292,-0.305474,0.004251,-0.019192,0.975400,-0.182506,-0.119284,-0.032529
1627530745.639954,-0.305836,0.004327,-0.018946,0.975378,-0.182778,-0.119028,-0.032608
1627530745.656615,-0.306159,0.004321,-0.018793,0.975155,-0.183840,-0.119201,-0.032660
1627530745.673277,-0.305931,0.004202,-0.019169,0.974687,-0.185662,-0.120127,-0.032927
1627530745.689939,-0.305943,0.004115,-0.019316,0.974280,-0.187166,-0.121042,-0.033101
1627530745.706600,-0.305966,0.004025,-0.019533,0.973821,-0.188454,-0.122697,-0.033224
1627530745.723262,-0.305975,0.003916,-0.019825,0.973262,-0.190045,-0.124650,-0.033264
1627530745.739923,-0.305992,0.003869,-0.020050,0.972824,-0.191309,-0.126063,-0.033503
1627530745.756585,-0.306024,0.003943,-0.020130,0.972619,-0.191907,-0.126608,-0.033974
1627530745.773247,-0.306075,0.004161,-0.020008,0.972655,-0.191772,-0.126372,-0.034584
1627530745.789908,-0.305803,0.004047,-0.020301,0.972855,-0.191029,-0.125770,-0.035257
1627530745.806570,-0.305754,0.004293,-0.020104,0.973158,-0.189880,-0.125046,-0.035677
1627530745.823231,-0.305793,0.004656,-0.019785,0.973470,-0.188513,-0.124613,-0.035928
1627530745.839893,-0.305899,0.004986,-0.019440,0.973804,-0.186976,-0.124332,-0.035875
1627530745.856555,-0.306060,0.005280,-0.019121,0.974126,-0.185544,-0.123997,-0.035742
1627530745.873216,-0.305931,0.005238,-0.019278,0.974368,-0.184685,-0.123387,-0.035686
1627530745.889878,-0.306068,0.005406,-0.019191,0.974590,-0.183957,-0.122792,-0.035458
1627530745.906539,-0.306328,0.005640,-0.019104,0.974800,-0.182989,-0.122669,-0.035118
1627530745.923201,-0.306619,0.005867,-0.019108,0.974841,-0.182550,-0.122984,-0.035146
1627530745.939863,-0.306851,0.005987,-0.019116,0.974745,-0.182938,-0.122911,-0.036037
1627530745.956524,-0.307095,0.005988,-0.019099,0.974640,-0.183877,-0.122119,-0.036783
1627530745.973186,-0.307350,0.005963,-0.019112,0.974505,-0.185211,-0.120999,-0.037378
1627530745.989847,-0.306501,0.005265,-0.019554,0.974393,-0.186383,-0.119827,-0.038219
1627530746.006509,-0.306344,0.005053,-0.019719,0.974323,-0.187130,-0.119054,-0.038766
1627530746.023170,-0.306492,0.004987,-0.019797,0.974322,-0.187426,-0.118740,-0.038322
1627530746.039832,-0.306800,0.005044,-0.019746,0.974411,-0.187523,-0.118134,-0.037447
1627530746.056494,-0.307216,0.005209,-0.019618,0.974551,-0.187579,-0.117218,-0.036401
1627530746.073155,-0.306908,0.004807,-0.020035,0.974691,-0.187470,-0.116590,-0.035213
1627530746.089817,-0.307142,0.004809,-0.020170,0.974871,-0.186703,-0.116663,-0.034043
1627530746.106478,-0.307534,0.004932,-0.020250,0.975014,-0.185724,-0.117348,-0.032928
1627530746.123140,-0.307827,0.005052,-0.020372,0.974850,-0.186155,-0.118188,-0.032322
1627530746.139802,-0.307914,0.005027,-0.020465,0.974440,-0.187958,-0.118726,-0.032287
1627530746.156463,-0.307856,0.004950,-0.020556,0.974206,-0.187491,-0.121414,-0.032074
1627530746.173125,-0.306725,0.004566,-0.020371,0.974061,-0.185967,-0.125002,-0.031560
1627530746.189786,-0.306227,0.004432,-0.020237,0.973821,-0.185177,-0.128184,-0.030823
1627530746.206448,-0.305989,0.004415,-0.020075,0.973665,-0.184295,-0.130843,-0.029868
1627530746.223109,-0.305884,0.004482,-0.019883,0.973585,-0.183151,-0.133261,-0.028818
1627530746.239771,-0.305875,0.004576,-0.019715,0.973370,-0.183131,-0.135100,-0.027599
1627530746.256433,-0.305957,0.004690,-0.019577,0.973081,-0.184009,-0.136250,-0.026284
1627530746.273094,-0.306122,0.004821,-0.019455,0.972868,-0.184782,-0.136949,-0.025061
1627530746.289755,-0.306115,0.004395,-0.019246,0.972774,-0.185665,-0.136600,-0.024075
1627530746.306417,-0.306399,0.004300,-0.019180,0.972754,-0.186585,-0.135591,-0.023479
1627530746.323079,-0.306875,0.004299,-0.019259,0.972845,-0.187105,-0.134277,-0.023092
1627530746.339741,-0.307490,0.004328,-0.019480,0.973003,-0.186998,-0.133339,-0.022737
1627530746.356402,-0.308181,0.004343,-0.019813,0.973113,-0.186651,-0.133104,-0.022267
1627530746.373064,-0.308498,0.003657,-0.019936,0.973123,-0.186621,-0.133191,-0.021558
1627530746.389725,-0.309048,0.003360,-0.020189,0.973058,-0.186809,-0.133496,-0.020958
1627530746.406387,-0.309609,0.003217,-0.020423,0.973013,-0.187094,-0.133411,-0.021033
1627530746.439710,-0.310335,0.002863,-0.020675,0.973137,-0.189588,-0.128075,-0.025633
1627530746.456372,-0.310562,0.002602,-0.020741,0.973347,-0.191578,-0.122597,-0.029372
1627530746.473033,-0.310773,0.002303,-0.020798,0.973650,-0.193163,-0.116588,-0.033178
1627530746.489695,-0.311047,0.001983,-0.020914,0.974020,-0.193641,-0.111772,-0.035988
1627530746.506356,-0.311481,0.001692,-0.021134,0.974437,-0.192921,-0.108858,-0.037466
1627530746.523018,-0.312105,0.001469,-0.021435,0.974795,-0.191992,-0.107032,-0.038180
1627530746.539680,-0.312884,0.001293,-0.021805,0.974971,-0.191675,-0.105936,-0.038343
1627530746.556341,-0.313746,0.001118,-0.022234,0.974944,-0.191982,-0.105728,-0.038049
1627530746.573003,-0.314608,0.000938,-0.022668,0.974885,-0.191866,-0.106629,-0.037638
1627530746.589664,-0.315849,0.000943,-0.022722,0.974917,-0.190802,-0.108261,-0.037567
1627530746.606326,-0.316717,0.000867,-0.022932,0.975043,-0.189150,-0.109868,-0.037988
1627530746.622988,-0.317469,0.000767,-0.023192,0.975223,-0.187544,-0.110865,-0.038423
1627530746.639649,-0.318207,0.000649,-0.023474,0.975370,-0.186352,-0.111559,-0.038484
1627530746.656311,-0.319037,0.000530,-0.023845,0.975418,-0.185773,-0.112289,-0.037946
1627530746.672972,-0.319722,-0.000200,-0.024562,0.975345,-0.185857,-0.113033,-0.037198
1627530746.689634,-0.320504,-0.000547,-0.025110,0.975108,-0.186655,-0.114032,-0.036341
1627530746.706295,-0.321218,-0.000819,-0.025596,0.974738,-0.188086,-0.115079,-0.035588
1627530746.722957,-0.321715,-0.001063,-0.025981,0.974395,-0.189565,-0.115363,-0.036220
1627530746.739619,-0.322002,-0.001373,-0.026281,0.974093,-0.191780,-0.113500,-0.038492
1627530746.756280,-0.322561,-0.001094,-0.025942,0.974057,-0.193099,-0.110862,-0.040444
1627530746.772942,-0.323001,-0.001095,-0.026020,0.974218,-0.193093,-0.108938,-0.041803
1627530746.789603,-0.323492,-0.001110,-0.026258,0.974307,-0.192801,-0.108564,-0.042033
1627530746.806265,-0.324096,-0.001063,-0.026582,0.974278,-0.192457,-0.109706,-0.041319
1627530746.822927,-0.324727,-0.000984,-0.026898,0.974243,-0.191860,-0.111295,-0.040679
1627530746.839588,-0.325271,-0.000923,-0.027146,0.974160,-0.191421,-0.112937,-0.040192
1627530746.856250,-0.325654,-0.000931,-0.027335,0.973970,-0.191568,-0.114416,-0.039919
1627530746.872911,-0.326259,-0.001511,-0.027777,0.973820,-0.191617,-0.115666,-0.039723
1627530746.889573,-0.326539,-0.001723,-0.027959,0.973783,-0.191161,-0.116766,-0.039614
1627530746.906235,-0.326660,-0.001809,-0.028020,0.973839,-0.190414,-0.117534,-0.039579
1627530746.922896,-0.326686,-0.001864,-0.028003,0.973975,-0.189373,-0.118138,-0.039408
1627530746.939558,-0.326602,-0.001887,-0.027905,0.974157,-0.188268,-0.118391,-0.039459
1627530746.956219,-0.326388,-0.001871,-0.027748,0.974363,-0.187285,-0.118158,-0.039746
1627530746.972881,-0.326043,-0.002372,-0.027966,0.974631,-0.186074,-0.117777,-0.039980
1627530746.989542,-0.325554,-0.002428,-0.027894,0.974953,-0.184480,-0.117508,-0.040320
1627530747.006204,-0.324896,-0.002342,-0.027710,0.975312,-0.182719,-0.117139,-0.040717
1627530747.022866,-0.324051,-0.002209,-0.027491,0.975628,-0.181229,-0.116657,-0.041197
1627530747.039527,-0.323004,-0.002092,-0.027272,0.975867,-0.180013,-0.116376,-0.041662
1627530747.056189,-0.321760,-0.002002,-0.027064,0.976030,-0.179014,-0.116422,-0.042021
1627530747.072850,-0.320337,-0.001923,-0.026830,0.976133,-0.178321,-0.116599,-0.042079
1627530747.089512,-0.318391,-0.002061,-0.025528,0.976253,-0.177674,-0.116714,-0.041718
1627530747.106174,-0.316471,-0.002027,-0.024853,0.976345,-0.177245,-0.116727,-0.041337
1627530747.122835,-0.314381,-0.001953,-0.024381,0.976365,-0.177238,-0.116642,-0.041147
1627530747.139497,-0.312081,-0.001897,-0.023957,0.976345,-0.177549,-0.116376,-0.041026
1627530747.156158,-0.309591,-0.001810,-0.023514,0.976370,-0.177748,-0.115915,-0.040881
1627530747.172820,-0.306925,-0.001676,-0.023021,0.976470,-0.177654,-0.115301,-0.040632
1627530747.189481,-0.303940,-0.001673,-0.022951,0.976605,-0.177470,-0.114601,-0.040178
1627530747.206143,-0.300836,-0.001516,-0.022527,0.976762,-0.177084,-0.114031,-0.039683
1627530747.222804,-0.297538,-0.001271,-0.021965,0.976914,-0.176728,-0.113418,-0.039269
1627530747.239466,-0.294030,-0.000983,-0.021330,0.977065,-0.176419,-0.112720,-0.038915
1627530747.256128,-0.290306,-0.000680,-0.020652,0.977206,-0.176147,-0.112003,-0.038676
1627530747.272789,-0.286366,-0.000406,-0.019977,0.977316,-0.175875,-0.111533,-0.038484
1627530747.289451,-0.281335,-0.000501,-0.019705,0.977415,-0.175484,-0.111345,-0.038319
1627530747.306113,-0.276687,-0.000395,-0.019203,0.977537,-0.174789,-0.111425,-0.038139
1627530747.322774,-0.272067,-0.000250,-0.018623,0.977709,-0.174049,-0.111226,-0.037691
1627530747.339436,-0.267353,-0.000125,-0.018018,0.977956,-0.173063,-0.110842,-0.036950
1627530747.356097,-0.262465,-0.000029,-0.017419,0.978230,-0.171968,-0.110467,-0.035911
1627530747.372759,-0.257320,0.000048,-0.016818,0.978415,-0.171291,-0.110097,-0.035250
1627530747.389420,-0.250273,-0.000439,-0.017204,0.978577,-0.170727,-0.109563,-0.035132
1627530747.406082,-0.244033,-0.000725,-0.017039,0.978746,-0.169780,-0.109509,-0.035207
1627530747.422743,-0.237903,-0.000992,-0.016754,0.978857,-0.168781,-0.110069,-0.035182
1627530747.439405,-0.231689,-0.001238,-0.016430,0.978882,-0.167923,-0.111177,-0.035082
1627530747.456067,-0.225319,-0.001469,-0.016077,0.978818,-0.167472,-0.112438,-0.035006
1627530747.472728,-0.219135,-0.001182,-0.014740,0.978579,-0.168004,-0.113680,-0.035147
1627530747.489390,-0.212498,-0.001317,-0.014027,0.978306,-0.168851,-0.114699,-0.035354
1627530747.506052,-0.205587,-0.001601,-0.013451,0.978046,-0.169713,-0.115572,-0.035597
1627530747.539375,-0.191233,-0.002256,-0.012271,0.977633,-0.170662,-0.117525,-0.036014
1627530747.556036,-0.183846,-0.002601,-0.011655,0.977406,-0.171021,-0.118804,-0.036265
1627530747.572698,-0.176324,-0.002958,-0.011031,0.977131,-0.171490,-0.120246,-0.036714
1627530747.589359,-0.168689,-0.003298,-0.010386,0.976846,-0.171847,-0.121844,-0.037339
1627530747.606021,-0.160965,-0.003615,-0.009706,0.976565,-0.172102,-0.123535,-0.037964
1627530747.639344,-0.145234,-0.004264,-0.008249,0.975962,-0.172500,-0.127294,-0.039223
1627530747.656006,-0.137231,-0.004611,-0.007475,0.975617,-0.172653,-0.129566,-0.039680
1627530747.672667,-0.129141,-0.004982,-0.006652,0.975260,-0.172734,-0.132023,-0.040016
1627530747.689329,-0.120947,-0.005392,-0.005784,0.974870,-0.172766,-0.134724,-0.040368
1627530747.705990,-0.112638,-0.005831,-0.004863,0.974438,-0.172867,-0.137563,-0.040800
1627530747.722652,-0.104230,-0.006271,-0.003871,0.974025,-0.172874,-0.140292,-0.041334
1627530747.739314,-0.095745,-0.006711,-0.002798,0.973652,-0.172817,-0.142770,-0.041861
1627530747.755975,-0.087171,-0.007181,-0.001657,0.973302,-0.172601,-0.145224,-0.042462
1627530747.772637,-0.080666,-0.006208,-0.001268,0.972896,-0.172528,-0.147843,-0.043018
1627530747.789298,-0.072684,-0.006322,-0.000357,0.972439,-0.172712,-0.150532,-0.043270
1627530747.805960,-0.064216,-0.006821,0.000726,0.971934,-0.173139,-0.153278,-0.043274
1627530747.822621,-0.055588,-0.007456,0.001897,0.971429,-0.173701,-0.155839,-0.043212
1627530747.839283,-0.046918,-0.008170,0.003164,0.970960,-0.174235,-0.158192,-0.043049
1627530747.855945,-0.038246,-0.008929,0.004511,0.970494,-0.174799,-0.160494,-0.042767
1627530747.872606,-0.029570,-0.009665,0.005932,0.969983,-0.175447,-0.162872,-0.042705
1627530747.889268,-0.022236,-0.009679,0.007028,0.969442,-0.176071,-0.165424,-0.042625
1627530747.905930,-0.014107,-0.010097,0.008437,0.968929,-0.176392,-0.168080,-0.042569
1627530747.922591,-0.005767,-0.010619,0.009971,0.968425,-0.176562,-0.170787,-0.042546
1627530747.939253,0.002601,-0.011177,0.011579,0.967889,-0.176898,-0.173429,-0.042669
1627530747.955914,0.010931,-0.011759,0.013259,0.967345,-0.177454,-0.175834,-0.042845
1627530747.972576,0.019201,-0.012332,0.014994,0.966797,-0.178037,-0.178164,-0.043169
1627530747.989237,0.026065,-0.012069,0.017742,0.966235,-0.178563,-0.180582,-0.043532
1627530748.005899,0.033717,-0.012299,0.019880,0.965689,-0.178923,-0.183037,-0.043921
1627530748.022560,0.041544,-0.012673,0.021879,0.965199,-0.179148,-0.185326,-0.044167
1627530748.039222,0.049342,-0.013080,0.023904,0.964814,-0.179193,-0.187237,-0.044350
1627530748.055883,0.057054,-0.013507,0.025996,0.964524,-0.179155,-0.188730,-0.044468
1627530748.072545,0.064675,-0.013948,0.028119,0.964274,-0.179065,-0.190083,-0.044501
1627530748.089207,0.071519,-0.014002,0.030530,0.963984,-0.179155,-0.191501,-0.044337
1627530748.105869,0.078715,-0.014337,0.032725,0.963686,-0.179295,-0.192916,-0.044122
1627530748.122530,0.085931,-0.014728,0.034868,0.963424,-0.179299,-0.194295,-0.043761
1627530748.139192,0.093055,-0.015122,0.036996,0.963199,-0.179223,-0.195618,-0.043138
1627530748.155853,0.100053,-0.015543,0.039123,0.962991,-0.179183,-0.196871,-0.042231
1627530748.172515,0.106929,-0.015955,0.041257,0.962824,-0.179177,-0.197867,-0.041416
1627530748.189176,0.113556,-0.016733,0.042833,0.962711,-0.179152,-0.198580,-0.040723
1627530748.205838,0.120163,-0.017254,0.044774,0.962612,-0.179008,-0.199331,-0.040026
1627530748.222499,0.126678,-0.017693,0.046830,0.962518,-0.178845,-0.200070,-0.039308
1627530748.239161,0.133064,-0.018073,0.048924,0.962483,-0.178396,-0.200790,-0.038519
1627530748.255823,0.139309,-0.018423,0.051006,0.962452,-0.177721,-0.201717,-0.037580
1627530748.272484,0.145417,-0.018750,0.053054,0.962393,-0.176962,-0.202857,-0.036524
1627530748.289146,0.151903,-0.019756,0.054250,0.962323,-0.176099,-0.204098,-0.035608
1627530748.305807,0.157925,-0.020284,0.055956,0.962264,-0.175120,-0.205349,-0.034833
1627530748.322469,0.163711,-0.020672,0.057823,0.962266,-0.174137,-0.206269,-0.034268
1627530748.339131,0.169345,-0.021073,0.059727,0.962313,-0.173191,-0.206919,-0.033799
1627530748.355792,0.174848,-0.021546,0.061616,0.962349,-0.172484,-0.207474,-0.032977
1627530748.372454,0.180467,-0.023233,0.062434,0.962376,-0.172214,-0.207749,-0.031866
1627530748.389115,0.185773,-0.024097,0.063931,0.962463,-0.171938,-0.207726,-0.030860
1627530748.405777,0.190873,-0.024684,0.065618,0.962579,-0.171689,-0.207534,-0.029898
1627530748.422438,0.195787,-0.025184,0.067318,0.962710,-0.171399,-0.207320,-0.028800
1627530748.439100,0.200553,-0.025640,0.068976,0.962836,-0.170976,-0.207210,-0.027900
1627530748.455762,0.205197,-0.026098,0.070564,0.962856,-0.170801,-0.207329,-0.027400
1627530748.472423,0.209712,-0.026550,0.072119,0.962827,-0.170769,-0.207495,-0.027348
1627530748.489085,0.214419,-0.026812,0.073833,0.962763,-0.171020,-0.207560,-0.027528
1627530748.505746,0.218700,-0.027209,0.075406,0.962714,-0.171213,-0.207599,-0.027749
1627530748.522408,0.222729,-0.027617,0.076888,0.962635,-0.171249,-0.207903,-0.028017
1627530748.539070,0.226557,-0.028010,0.078271,0.962474,-0.171069,-0.208755,-0.028310
1627530748.555731,0.230199,-0.028374,0.079618,0.962277,-0.170709,-0.209882,-0.028816
1627530748.572393,0.233626,-0.028681,0.080972,0.962119,-0.170213,-0.210901,-0.029598
1627530748.589054,0.237645,-0.028956,0.082101,0.961924,-0.170069,-0.211804,-0.030306
1627530748.605716,0.240866,-0.029205,0.083300,0.961702,-0.170072,-0.212721,-0.030902
1627530748.622377,0.243635,-0.029412,0.084482,0.961446,-0.170231,-0.213642,-0.031619
1627530748.639039,0.246046,-0.029592,0.085626,0.961181,-0.170454,-0.214567,-0.032218
1627530748.655700,0.248119,-0.029767,0.086738,0.960929,-0.170743,-0.215429,-0.032445
1627530748.672362,0.249849,-0.029855,0.087799,0.960704,-0.171010,-0.216203,-0.032560
1627530748.689024,0.252243,-0.030776,0.087334,0.960535,-0.171210,-0.216824,-0.032349
1627530748.705685,0.253609,-0.031024,0.087732,0.960332,-0.171243,-0.217743,-0.032027
1627530748.722347,0.254411,-0.031011,0.088322,0.960056,-0.171383,-0.218875,-0.031837
1627530748.739008,0.254784,-0.030887,0.088890,0.959728,-0.171612,-0.220163,-0.031635
1627530748.755670,0.254777,-0.030709,0.089349,0.959357,-0.171835,-0.221637,-0.031368
1627530748.772332,0.254406,-0.030487,0.089693,0.959006,-0.172116,-0.222979,-0.031054
1627530748.788993,0.254950,-0.031062,0.089021,0.958784,-0.172336,-0.223795,-0.030802
1627530748.805655,0.254297,-0.031019,0.088831,0.958630,-0.172415,-0.224437,-0.030482
1627530748.822316,0.253010,-0.030771,0.088716,0.958520,-0.172514,-0.224869,-0.030209
1627530748.838978,0.251282,-0.030457,0.088539,0.958440,-0.172695,-0.225115,-0.029892
1627530748.855639,0.249186,-0.030106,0.088254,0.958395,-0.172774,-0.225291,-0.029509
1627530748.872301,0.246729,-0.029708,0.087871,0.958424,-0.172683,-0.225314,-0.028953
1627530748.888963,0.245024,-0.030083,0.085755,0.958499,-0.172710,-0.225041,-0.028416
1627530748.905624,0.242277,-0.029884,0.084576,0.958547,-0.172647,-0.224971,-0.027719
1627530748.922286,0.238992,-0.029483,0.083604,0.958574,-0.172474,-0.225092,-0.026861
1627530748.938947,0.235348,-0.028996,0.082618,0.958608,-0.172289,-0.225179,-0.026114
1627530748.955609,0.231370,-0.028453,0.081618,0.958757,-0.172094,-0.224765,-0.025485
1627530748.972270,0.227060,-0.027853,0.080602,0.959050,-0.171845,-0.223768,-0.024899
1627530748.988932,0.224106,-0.028336,0.078092,0.959464,-0.171401,-0.222373,-0.024494
1627530749.005594,0.219784,-0.028009,0.076414,0.959818,-0.170867,-0.221295,-0.024140
1627530749.022255,0.214842,-0.027395,0.074920,0.960132,-0.170392,-0.220324,-0.023876
1627530749.038917,0.209503,-0.026661,0.073444,0.960479,-0.169947,-0.219172,-0.023714
1627530749.055578,0.203851,-0.025878,0.071941,0.960860,-0.169500,-0.217860,-0.023576
1627530749.072240,0.197910,-0.025072,0.070384,0.961250,-0.168959,-0.216572,-0.023387
1627530749.088902,0.192849,-0.024966,0.067546,0.961661,-0.168445,-0.215154,-0.023280
1627530749.105563,0.186733,-0.024396,0.065472,0.962086,-0.167705,-0.213858,-0.023029
1627530749.122225,0.180107,-0.023723,0.063560,0.962438,-0.166949,-0.212910,-0.022585
1627530749.138886,0.173147,-0.023044,0.061651,0.962745,-0.166317,-0.212078,-0.021990
1627530749.155548,0.165915,-0.022363,0.059743,0.963086,-0.165563,-0.211182,-0.021367
1627530749.172210,0.159294,-0.022672,0.056985,0.963437,-0.164902,-0.210167,-0.020659
1627530749.188871,0.151866,-0.022414,0.054752,0.963724,-0.164262,-0.209432,-0.019823
1627530749.205533,0.144057,-0.021983,0.052642,0.963970,-0.163517,-0.208954,-0.019031
1627530749.222194,0.136006,-0.021486,0.050516,0.964176,-0.162633,-0.208762,-0.018265
1627530749.238856,0.127742,-0.020980,0.048333,0.964317,-0.161934,-0.208719,-0.017525
1627530749.255517,0.119280,-0.020496,0.046133,0.964448,-0.161545,-0.208458,-0.017002
1627530749.272179,0.111301,-0.021066,0.042748,0.964610,-0.161458,-0.207798,-0.016717
1627530749.288841,0.102660,-0.021057,0.040142,0.964766,-0.161434,-0.207116,-0.016402
1627530749.305502,0.093671,-0.020911,0.037778,0.964930,-0.161540,-0.206307,-0.015906
1627530749.322164,0.084441,-0.020714,0.035476,0.965138,-0.161624,-0.205308,-0.015333
1627530749.338825,0.074988,-0.020472,0.033203,0.965471,-0.161346,-0.203996,-0.014791
1627530749.355487,0.065351,-0.020228,0.030944,0.965917,-0.160764,-0.202378,-0.014259
1627530749.372149,0.056536,-0.020887,0.027970,0.966395,-0.160276,-0.200484,-0.014123
1627530749.388810,0.047018,-0.020962,0.025412,0.966801,-0.160096,-0.198655,-0.014172
1627530749.405472,0.037150,-0.020839,0.023033,0.967305,-0.159780,-0.196445,-0.014179
1627530749.422133,0.027072,-0.020665,0.020739,0.967894,-0.159128,-0.194066,-0.014074
1627530749.438795,0.016869,-0.020530,0.018444,0.968467,-0.158441,-0.191770,-0.013891
1627530749.455456,0.006576,-0.020452,0.016107,0.969006,-0.158003,-0.189405,-0.013694
1627530749.472118,-0.003784,-0.020438,0.013731,0.969484,-0.157899,-0.187043,-0.013541
1627530749.488780,-0.013755,-0.021119,0.010412,0.969896,-0.158086,-0.184746,-0.013428
1627530749.505441,-0.024123,-0.021453,0.007652,0.970215,-0.158376,-0.182828,-0.013145
1627530749.522103,-0.034698,-0.021694,0.005049,0.970439,-0.158885,-0.181230,-0.012638
1627530749.538764,-0.045436,-0.021873,0.002538,0.970654,-0.159294,-0.179759,-0.011947
1627530749.555426,-0.056290,-0.022015,0.000065,0.970836,-0.159642,-0.178519,-0.011067
1627530749.572088,-0.065721,-0.022239,-0.002092,0.971047,-0.159988,-0.177103,-0.010294
1627530749.588749,-0.076140,-0.022344,-0.004427,0.971265,-0.160080,-0.175851,-0.009798
1627530749.605411,-0.086832,-0.022459,-0.006935,0.971345,-0.160171,-0.175339,-0.009494
1627530749.622072,-0.097630,-0.022650,-0.009616,0.971273,-0.160251,-0.175692,-0.009008
1627530749.638734,-0.108508,-0.022848,-0.012399,0.971125,-0.160302,-0.176482,-0.008532
1627530749.655396,-0.119470,-0.022986,-0.015197,0.970981,-0.160466,-0.177140,-0.008299
1627530749.672057,-0.130521,-0.023051,-0.017978,0.970849,-0.160736,-0.177610,-0.008362
1627530749.688719,-0.140232,-0.023819,-0.020152,0.970683,-0.161169,-0.178113,-0.008641
1627530749.705380,-0.150974,-0.024095,-0.022705,0.970467,-0.161947,-0.178569,-0.008901
1627530749.722042,-0.162148,-0.024197,-0.025305,0.970459,-0.162503,-0.178099,-0.009129
1627530749.738703,-0.173574,-0.024242,-0.027835,0.970727,-0.162696,-0.176448,-0.009216
1627530749.755365,-0.185181,-0.024239,-0.030308,0.971193,-0.162652,-0.173892,-0.009482
1627530749.772026,-0.196265,-0.024476,-0.032782,0.971753,-0.162545,-0.170804,-0.010024
1627530749.788688,-0.207970,-0.024487,-0.035260,0.972232,-0.162787,-0.167772,-0.010833
1627530749.805350,-0.220046,-0.024460,-0.037689,0.972737,-0.163174,-0.164371,-0.011797
1627530749.822011,-0.232379,-0.024496,-0.040041,0.973346,-0.163473,-0.160367,-0.012481
1627530749.838673,-0.244849,-0.024588,-0.042345,0.974101,-0.163275,-0.155903,-0.012805
1627530749.855334,-0.257469,-0.024740,-0.044648,0.974989,-0.162258,-0.151378,-0.012392
1627530749.871996,-0.270187,-0.024927,-0.047002,0.975674,-0.161762,-0.147484,-0.011909
1627530749.888658,-0.282420,-0.025195,-0.049238,0.976147,-0.162326,-0.143679,-0.011979
1627530749.905319,-0.295181,-0.025259,-0.051504,0.976436,-0.164297,-0.139354,-0.012614
1627530749.921981,-0.308197,-0.025116,-0.053668,0.976848,-0.166134,-0.134094,-0.013649
