1627530745.475350,0.119956,0.061346,-0.015169,-0.924054,-0.029759,-0.381101,-0.001941,0.001118,0.007459,7.153580
1627530745.485358,0.114643,0.052097,-0.018502,-0.923901,-0.030338,-0.381428,-0.002323,-0.002331,0.006840,7.116615
1627530745.495366,0.107563,0.027046,-0.017470,-0.923735,-0.030942,-0.381779,-0.001420,-0.001269,0.006962,7.084524
1627530745.505374,0.111982,-0.072464,0.070947,-0.923745,-0.031192,-0.381736,0.004022,-0.007535,0.005439,7.032644
1627530745.515383,0.115897,-0.156671,0.049769,-0.924180,-0.030969,-0.380699,0.057725,-0.057288,-0.026024,6.952195
1627530745.525390,0.160286,-0.091673,0.017415,-0.924630,-0.031136,-0.379591,0.041436,0.010048,-0.011431,6.880547
1627530745.535398,0.150420,-0.037934,0.000552,-0.924838,-0.031587,-0.379049,-0.018217,0.012361,0.032674,6.812474
1627530745.545406,0.119172,-0.027570,0.006218,-0.924961,-0.031992,-0.378714,-0.011654,-0.007285,0.013083,6.756507
1627530745.555414,0.105220,-0.011419,0.020728,-0.925055,-0.032260,-0.378459,0.013633,-0.000882,-0.009236,6.705701
1627530745.565423,0.102794,0.010674,0.020945,-0.925082,-0.032462,-0.378376,0.011356,-0.002755,-0.009121,6.653484
1627530745.575430,0.100490,0.023163,0.019369,-0.925042,-0.032650,-0.378459,0.001641,0.004741,0.000469,6.601627
1627530745.585439,0.094721,0.029957,0.021949,-0.924946,-0.032887,-0.378674,0.006397,0.007253,0.010083,6.553832
1627530745.595447,0.083288,0.010491,0.019323,-0.924650,-0.033609,-0.379332,0.011747,0.003672,0.013457,6.530237
1627530745.605455,0.070035,-0.003459,0.018565,-0.924542,-0.033610,-0.379595,0.010128,0.005442,0.009249,6.485936
1627530745.615463,0.055070,0.016716,0.009425,-0.924676,-0.033586,-0.379270,0.008844,0.005342,0.014554,6.449076
1627530745.625471,0.038874,0.031065,-0.000959,-0.924654,-0.033779,-0.379307,0.006746,0.008205,0.025135,6.430739
1627530745.635479,0.026908,0.043781,-0.001468,-0.924469,-0.033908,-0.379745,0.006363,0.009250,0.017868,6.418804
1627530745.645487,0.000694,0.087214,0.009637,-0.924201,-0.033951,-0.380394,0.006965,0.005219,0.011436,6.409450
1627530745.655495,-0.100959,0.236808,-0.007670,-0.923593,-0.033694,-0.381891,0.014261,0.010958,0.036493,6.421763
1627530745.665504,-0.117598,0.211217,-0.018296,-0.922735,-0.033316,-0.383993,0.008367,0.031302,0.120062,6.469349
1627530745.675511,-0.092507,0.184566,-0.010609,-0.922059,-0.033036,-0.385638,-0.005249,0.015718,0.026736,6.512980
1627530745.685519,-0.129566,0.174076,-0.029545,-0.921385,-0.032735,-0.387269,-0.001359,0.026708,-0.006896,6.560283
1627530745.695527,-0.192422,0.142858,-0.037814,-0.920851,-0.032416,-0.388565,-0.010286,0.026542,0.039337,6.639279
1627530745.705535,-0.242688,0.170633,-0.031581,-0.920361,-0.031841,-0.389770,-0.015231,0.018565,0.033783,6.738576
1627530745.715544,-0.243703,0.198343,-0.030208,-0.919734,-0.031093,-0.391310,-0.012792,0.007549,0.045210,6.844543
1627530745.725551,-0.202287,0.177569,-0.041334,-0.919050,-0.030539,-0.392957,-0.005664,0.011985,0.024884,6.947907
1627530745.735559,-0.140718,0.130286,-0.048477,-0.918592,-0.030229,-0.394049,-0.004229,0.015275,-0.010141,7.034977
1627530745.745567,-0.069096,0.087520,-0.059961,-0.918658,-0.030097,-0.393906,-0.008085,0.015495,-0.026504,7.095644
1627530745.755575,0.000677,0.039931,-0.065889,-0.918527,-0.030441,-0.394185,-0.014685,0.020889,-0.037059,7.139965
1627530745.765583,0.055517,-0.016695,-0.068679,-0.918475,-0.030913,-0.394268,-0.012128,0.021803,-0.059437,7.156059
1627530745.775591,0.077060,-0.059640,-0.074847,-0.918801,-0.031630,-0.393451,-0.011023,0.022413,-0.074903,7.164118
1627530745.785599,0.094165,-0.086474,-0.056511,-0.919237,-0.032411,-0.392368,-0.012068,0.018342,-0.058849,7.165770
1627530745.795607,0.110553,-0.128332,-0.041664,-0.919836,-0.033200,-0.390896,-0.006876,0.013486,-0.046894,7.153088
1627530745.805615,0.094634,-0.148688,-0.045091,-0.920460,-0.033857,-0.389367,-0.006832,0.014249,-0.036475,7.135277
1627530745.815623,0.063785,-0.160363,-0.033319,-0.921003,-0.034363,-0.388038,-0.011737,0.001175,-0.019356,7.124479
1627530745.825631,0.045335,-0.175035,-0.016341,-0.921539,-0.034600,-0.386741,0.003433,-0.011497,-0.002786,7.113367
1627530745.835639,0.045195,-0.195008,-0.002654,-0.922117,-0.034602,-0.385360,0.024000,-0.013540,0.000213,7.093948
1627530745.845647,0.046348,-0.189138,0.001420,-0.922654,-0.034534,-0.384080,0.022522,-0.014828,0.003297,7.070333
1627530745.855655,0.057287,-0.138994,0.013031,-0.923009,-0.034418,-0.383236,0.007054,-0.014822,0.021847,7.039803
1627530745.865663,0.078003,-0.100333,0.026582,-0.923257,-0.034288,-0.382648,-0.002676,-0.021193,0.031879,6.996189
1627530745.875671,0.079779,-0.084037,0.033663,-0.923431,-0.034182,-0.382238,-0.004517,-0.020872,0.019125,6.944295
1627530745.885679,0.057092,-0.091441,0.045014,-0.923639,-0.033955,-0.381757,-0.006598,-0.014201,0.015821,6.890688
1627530745.895687,0.024980,-0.121037,0.032487,-0.923976,-0.033732,-0.380959,-0.006398,-0.024145,0.011056,6.852761
1627530745.905695,-0.018322,-0.128747,0.024583,-0.924433,-0.033618,-0.379860,-0.003256,-0.029599,0.010094,6.842736
1627530745.915703,-0.044438,-0.042932,-0.003758,-0.924718,-0.033474,-0.379177,-0.002238,-0.022023,0.023754,6.852892
1627530745.925711,0.001982,0.040640,-0.115157,-0.924608,-0.034209,-0.379382,0.015199,0.004806,0.054064,6.908872
1627530745.935719,0.053027,0.076477,-0.084346,-0.924403,-0.035413,-0.379769,0.072658,0.058332,0.051186,6.961747
1627530745.945727,0.104277,0.125420,-0.063375,-0.924096,-0.036571,-0.380406,0.058404,0.013073,0.037480,6.978632
1627530745.955735,0.131330,0.152556,-0.036884,-0.923612,-0.037668,-0.381473,0.016096,0.000116,0.035419,6.966516
1627530745.965743,0.141545,0.180173,-0.020974,-0.923036,-0.038532,-0.382780,-0.003096,-0.004483,0.030958,6.929772
1627530745.975751,0.141015,0.175360,-0.041352,-0.922377,-0.039529,-0.384264,-0.008135,0.004083,0.022447,6.897721
1627530745.985759,0.139869,0.148068,-0.060475,-0.921794,-0.040786,-0.385528,-0.004063,0.020355,0.004913,6.879099
1627530745.995767,0.108720,0.116157,-0.048045,-0.921365,-0.041941,-0.386430,-0.002616,0.018763,-0.004562,6.866756
1627530746.005775,0.051216,0.060027,0.012972,-0.921237,-0.042336,-0.386690,-0.014355,-0.004814,-0.007093,6.841816
1627530746.015783,0.013435,0.023391,0.077761,-0.921244,-0.041354,-0.386780,-0.020726,-0.036527,-0.020676,6.777061
1627530746.025791,0.029619,0.003470,0.108865,-0.921323,-0.040403,-0.386693,-0.016131,-0.037600,-0.033229,6.709338
1627530746.035799,0.076190,-0.000298,0.126302,-0.921498,-0.039512,-0.386368,-0.018077,-0.017556,-0.047805,6.620926
1627530746.045807,0.094443,0.001004,0.144099,-0.921679,-0.038661,-0.386023,-0.024580,-0.017613,-0.044489,6.512258
1627530746.055815,0.064618,-0.016098,0.153261,-0.921866,-0.037573,-0.385682,-0.022713,-0.027216,-0.028335,6.393799
1627530746.065823,0.019219,-0.051630,0.147911,-0.922077,-0.036177,-0.385312,-0.015560,-0.025423,-0.012424,6.284896
1627530746.075831,-0.019560,-0.090007,0.140204,-0.922383,-0.034710,-0.384714,-0.002330,-0.020710,-0.012076,6.198649
1627530746.085839,-0.050511,-0.134922,0.115674,-0.922845,-0.033513,-0.383710,0.006296,-0.012477,-0.014132,6.144605
1627530746.095847,-0.089575,-0.148855,0.100525,-0.923358,-0.032694,-0.382547,0.006045,-0.005133,-0.012595,6.127935
1627530746.105855,-0.142705,-0.106430,0.095230,-0.923755,-0.031756,-0.381664,0.006077,-0.000334,0.001369,6.133271
1627530746.115863,-0.104549,0.131437,0.029142,-0.923742,-0.030730,-0.381779,0.009222,0.017088,0.014790,6.157056
1627530746.125871,-0.008596,0.268998,0.025640,-0.922725,-0.030634,-0.384241,-0.001393,0.113916,0.095788,6.168353
1627530746.135879,-0.145930,0.150627,0.007357,-0.921804,-0.030484,-0.386457,0.070470,0.102139,0.069867,6.191039
1627530746.145887,-0.311831,-0.045785,-0.054380,-0.921567,-0.030139,-0.387047,0.079618,0.037250,-0.033714,6.305689
1627530746.155895,-0.406226,-0.199831,-0.047426,-0.922015,-0.029483,-0.386030,0.015094,0.063449,-0.075686,6.486209
1627530746.165903,-0.435972,-0.205134,-0.033393,-0.922760,-0.028384,-0.384329,0.008423,0.036822,-0.086085,6.679894
1627530746.175912,-0.411144,-0.130362,-0.011771,-0.923346,-0.027057,-0.383014,-0.012933,0.025882,-0.028211,6.860891
1627530746.185920,-0.361043,-0.089527,0.019053,-0.923750,-0.025597,-0.382141,-0.015490,0.003151,0.005493,7.010412
1627530746.195928,-0.331841,-0.112688,0.037438,-0.924134,-0.023991,-0.381314,-0.010604,-0.010159,-0.000933,7.125130
1627530746.205936,-0.317989,-0.167941,0.039869,-0.924682,-0.022400,-0.380082,-0.011018,-0.014374,-0.022918,7.228699
1627530746.215944,-0.297229,-0.163151,0.052271,-0.925344,-0.020819,-0.378556,-0.007715,-0.014094,-0.031890,7.322638
1627530746.225952,-0.267668,-0.073747,0.080776,-0.925815,-0.019146,-0.377491,-0.015545,-0.020100,-0.009121,7.396326
1627530746.235960,-0.218778,0.027552,0.115383,-0.925910,-0.017304,-0.377347,-0.024499,-0.027114,0.027158,7.433277
1627530746.245968,-0.173601,0.090467,0.137049,-0.925695,-0.015373,-0.377959,-0.023921,-0.029930,0.033172,7.433594
1627530746.255976,-0.149239,0.087159,0.142968,-0.925365,-0.013458,-0.378839,-0.018407,-0.026215,0.023493,7.413359
1627530746.265984,-0.109265,0.066971,0.134075,-0.925087,-0.011679,-0.379576,-0.003349,-0.026621,0.010298,7.383583
1627530746.275992,-0.039719,0.067562,0.127255,-0.924857,-0.010174,-0.380180,0.008093,-0.022419,0.012718,7.337078
1627530746.286000,0.028785,0.096158,0.115683,-0.924562,-0.009033,-0.380925,0.006975,-0.021347,0.031896,7.268883
1627530746.296008,0.091359,0.108181,0.108499,-0.924176,-0.008223,-0.381878,0.007840,-0.030427,0.050884,7.180170
1627530746.306016,0.133304,0.080343,0.091513,-0.923812,-0.007739,-0.382767,0.012558,-0.042768,0.055481,7.079540
1627530746.316024,0.147516,0.049157,0.079036,-0.923565,-0.007489,-0.383368,0.007839,-0.051776,0.049216,6.975912
1627530746.326032,0.131721,0.002274,0.068006,-0.923463,-0.007352,-0.383618,0.000382,-0.057177,0.038052,6.878738
1627530746.336040,0.073923,-0.047841,0.053513,-0.923688,-0.007498,-0.383072,-0.000735,-0.052164,0.021454,6.816084
1627530746.346048,0.024910,-0.054971,0.052071,-0.923954,-0.007499,-0.382429,0.001317,-0.039864,0.006666,6.778594
1627530746.356056,-0.016508,-0.032850,0.062423,-0.924178,-0.007241,-0.381894,0.002577,-0.027549,0.009930,6.754545
1627530746.366064,-0.039602,-0.005268,0.076877,-0.924363,-0.006723,-0.381454,0.008821,-0.012061,0.017089,6.734229
1627530746.376072,-0.053449,0.024581,0.075483,-0.924496,-0.006141,-0.381143,0.019329,0.002845,0.008066,6.720046
1627530746.386080,-0.051327,0.011493,0.056625,-0.924604,-0.005769,-0.380885,0.017912,0.025209,-0.003224,6.719763
1627530746.396088,-0.010660,0.020911,0.017328,-0.924720,-0.005810,-0.380603,0.013816,0.032101,-0.019330,6.730261
1627530746.406096,0.106067,0.090045,-0.091435,-0.924642,-0.006854,-0.380776,0.021902,0.047244,0.005257,6.754955
1627530746.416104,0.274196,0.144043,-0.166960,-0.924256,-0.009337,-0.381659,0.051606,0.104567,0.050238,6.777734
1627530746.426112,0.421371,0.212672,-0.208685,-0.923584,-0.012770,-0.383184,0.080719,0.099547,0.069479,6.764019
1627530746.436120,0.569039,0.279843,-0.248441,-0.922639,-0.016990,-0.385290,0.057435,0.065727,0.091437,6.712287
1627530746.446128,0.720713,0.306034,-0.277979,-0.921507,-0.021944,-0.387742,0.030515,0.064821,0.085832,6.614169
1627530746.456136,0.798216,0.295580,-0.282946,-0.920298,-0.027325,-0.390262,0.031001,0.056729,0.058796,6.473973
1627530746.466144,0.792326,0.248156,-0.277287,-0.919140,-0.033077,-0.392541,0.024715,0.029903,0.030907,6.329160
1627530746.476152,0.701939,0.160356,-0.228697,-0.918230,-0.038388,-0.394184,0.008608,0.006344,0.002063,6.188191
1627530746.486160,0.553871,0.047606,-0.177144,-0.917745,-0.042726,-0.394866,-0.009196,-0.026717,-0.037095,6.064597
1627530746.496168,0.392080,-0.057922,-0.111466,-0.917715,-0.045898,-0.394580,-0.032221,-0.050232,-0.057797,5.969516
1627530746.506176,0.287564,-0.110726,-0.070876,-0.918027,-0.048040,-0.393598,-0.035617,-0.081675,-0.061419,5.895507
1627530746.516184,0.229849,-0.095612,-0.041787,-0.918414,-0.049575,-0.392503,-0.036756,-0.076508,-0.043441,5.832308
1627530746.526192,0.165982,-0.060075,-0.010316,-0.918711,-0.050598,-0.391677,-0.037924,-0.061036,-0.026872,5.775130
1627530746.536200,0.101944,0.006838,0.023148,-0.918830,-0.051061,-0.391336,-0.031289,-0.058879,-0.025824,5.721025
1627530746.546208,0.027181,0.038357,0.046723,-0.918747,-0.050994,-0.391540,-0.023849,-0.042344,-0.012909,5.675872
1627530746.556216,-0.056602,0.028108,0.043040,-0.918629,-0.050508,-0.391879,-0.008556,-0.024184,-0.018979,5.654266
1627530746.566224,-0.130680,-0.033277,0.015701,-0.918651,-0.049848,-0.391912,0.008388,0.000501,-0.035930,5.672614
1627530746.576232,-0.186085,-0.115078,-0.016466,-0.918945,-0.049219,-0.391302,0.023773,0.021051,-0.046671,5.734451
1627530746.586241,-0.182806,-0.160385,-0.088155,-0.919480,-0.048996,-0.390071,0.022233,0.036713,-0.045583,5.841685
1627530746.596249,-0.169934,-0.200539,-0.102518,-0.920135,-0.049198,-0.388497,0.024521,0.071811,-0.040030,5.967849
1627530746.606257,-0.139152,-0.202242,-0.114855,-0.920878,-0.049609,-0.386682,0.034006,0.018877,-0.005941,6.095083
1627530746.616265,-0.071114,-0.209328,-0.076590,-0.921603,-0.050131,-0.384883,-0.007123,0.019736,0.018123,6.198714
1627530746.626273,-0.055905,-0.148457,-0.054611,-0.922255,-0.050501,-0.383270,-0.000856,0.025126,0.005386,6.260950
1627530746.636281,-0.086813,-0.132661,-0.016279,-0.922670,-0.050794,-0.382230,-0.008345,0.008222,0.005933,6.321846
1627530746.646289,-0.091471,-0.080619,0.036700,-0.922912,-0.050317,-0.381708,-0.021149,-0.035910,0.003686,6.351729
1627530746.656297,-0.100951,-0.034070,0.066104,-0.922925,-0.049245,-0.381816,-0.031725,-0.045894,0.024791,6.350007
1627530746.666305,-0.127304,0.005225,0.071262,-0.922800,-0.047829,-0.382299,-0.033301,-0.024925,0.014593,6.342147
1627530746.676313,-0.138962,0.058946,0.080592,-0.922528,-0.045955,-0.383185,-0.012104,-0.004140,0.004614,6.324368
1627530746.686321,-0.156589,0.127061,0.100638,-0.922131,-0.044433,-0.384319,0.004772,0.018874,0.017070,6.322533
1627530746.696329,-0.156701,0.178581,0.099388,-0.921673,-0.042732,-0.385607,0.010586,0.030143,0.024264,6.314876
1627530746.706337,-0.123788,0.135541,0.025385,-0.921105,-0.041451,-0.387102,0.018334,0.055855,0.020372,6.325659
1627530746.716345,0.001939,0.217414,-0.103351,-0.920515,-0.041476,-0.388499,0.045256,0.095736,0.002345,6.368716
1627530746.726353,0.205198,0.302767,-0.194405,-0.919491,-0.043740,-0.390670,0.056515,0.143884,0.070205,6.429937
1627530746.736361,0.329973,0.301400,-0.193768,-0.918341,-0.047110,-0.392976,0.072302,0.126105,0.104280,6.450638
1627530746.746369,0.351647,0.198441,-0.163321,-0.917409,-0.050335,-0.394749,0.038839,0.028118,0.072712,6.424932
1627530746.756377,0.323216,0.077627,-0.135701,-0.916865,-0.053038,-0.395658,-0.017263,-0.013871,-0.002275,6.378345
1627530746.766385,0.244554,0.001856,-0.103084,-0.916787,-0.055019,-0.395569,-0.043174,-0.017170,-0.059051,6.327616
1627530746.776393,0.115179,-0.015585,-0.046543,-0.916921,-0.056018,-0.395118,-0.050349,-0.023954,-0.081521,6.287183
1627530746.786401,-0.030670,-0.050556,0.015291,-0.917154,-0.055623,-0.394632,-0.056753,-0.048503,-0.074073,6.254086
1627530746.796409,-0.155335,-0.061016,0.064233,-0.917437,-0.053717,-0.394239,-0.060102,-0.065195,-0.081606,6.225009
1627530746.806417,-0.187773,-0.046322,0.041187,-0.917927,-0.050921,-0.393467,-0.049053,-0.059461,-0.063671,6.201047
1627530746.816425,-0.200667,-0.107642,0.022218,-0.918618,-0.048512,-0.392157,0.002587,-0.016964,-0.021906,6.205364
1627530746.826433,-0.204106,-0.096154,0.009505,-0.919272,-0.047345,-0.390764,0.021674,0.023359,-0.037138,6.266714
1627530746.836441,-0.196816,-0.022128,0.014430,-0.919495,-0.046654,-0.390325,0.015106,0.040718,-0.021068,6.344972
1627530746.846449,-0.180170,0.008822,-0.003144,-0.919342,-0.046051,-0.390756,0.027252,0.061401,0.010217,6.419791
1627530746.856457,-0.169409,0.021481,-0.014882,-0.919037,-0.045717,-0.391511,0.032288,0.077058,0.008667,6.502409
1627530746.866465,-0.156555,-0.001881,-0.017354,-0.918773,-0.045716,-0.392130,0.021572,0.070496,0.006800,6.591913
1627530746.876473,-0.138766,-0.052482,-0.020117,-0.918651,-0.045916,-0.392392,0.013134,0.054125,-0.000659,6.683307
1627530746.886481,-0.105538,-0.074151,-0.022310,-0.918701,-0.046171,-0.392245,0.002579,0.045209,-0.010801,6.764289
1627530746.896489,-0.084188,-0.087503,-0.028739,-0.918906,-0.046224,-0.391759,0.000129,0.041265,-0.000011,6.823191
1627530746.906497,-0.073340,-0.111380,-0.010559,-0.919135,-0.045902,-0.391258,0.008628,0.044529,-0.004097,6.858994
1627530746.916505,-0.060210,-0.137407,-0.001602,-0.919529,-0.045305,-0.390401,0.007328,0.033311,-0.009791,6.876177
1627530746.926513,-0.033591,-0.142553,-0.022263,-0.920093,-0.044605,-0.389151,0.003986,0.036289,-0.013254,6.880725
1627530746.936522,0.007669,-0.121023,-0.034650,-0.920584,-0.044049,-0.388052,0.008139,0.053357,-0.007929,6.875824
1627530746.946530,0.046013,-0.112540,-0.043095,-0.921003,-0.043833,-0.387082,0.005842,0.061030,0.005581,6.863354
1627530746.956538,0.060532,-0.127177,-0.040498,-0.921404,-0.043905,-0.386118,-0.011045,0.055196,0.002909,6.848743
1627530746.966546,0.056564,-0.159254,-0.045664,-0.921877,-0.044096,-0.384966,-0.026762,0.051299,-0.001432,6.836793
1627530746.976554,0.054371,-0.180010,-0.051701,-0.922484,-0.044366,-0.383479,-0.026598,0.049951,-0.011755,6.831388
1627530746.986562,0.056855,-0.194250,-0.056819,-0.923123,-0.044655,-0.381904,-0.014362,0.056434,-0.004830,6.829042
1627530746.996570,0.068281,-0.212688,-0.058585,-0.923795,-0.045110,-0.380222,-0.005252,0.065633,0.003620,6.829834
1627530747.006578,0.080476,-0.195308,-0.060687,-0.924467,-0.045593,-0.378526,-0.003710,0.068039,0.004411,6.826194
1627530747.016586,0.081485,-0.165899,-0.063368,-0.925043,-0.045947,-0.377073,-0.011129,0.068362,0.016050,6.813032
1627530747.026594,0.069862,-0.145302,-0.063231,-0.925580,-0.046189,-0.375724,-0.004291,0.072404,0.019035,6.798585
1627530747.036602,0.036343,-0.129642,-0.068069,-0.926065,-0.046407,-0.374500,0.002023,0.072286,0.015110,6.795214
1627530747.046610,0.010447,-0.122809,-0.055111,-0.926515,-0.046537,-0.373368,0.001451,0.069425,0.018235,6.804095
1627530747.056618,-0.001994,-0.094870,-0.037121,-0.926865,-0.046478,-0.372507,-0.000488,0.066284,0.010004,6.812013
1627530747.066626,-0.019081,-0.082182,-0.015651,-0.927152,-0.046100,-0.371839,-0.010440,0.060428,0.005064,6.809544
1627530747.076634,-0.025697,-0.087621,0.009487,-0.927466,-0.045369,-0.371145,-0.013681,0.063511,-0.001841,6.795475
1627530747.086642,-0.018423,-0.084548,0.039251,-0.927816,-0.044367,-0.370390,-0.013056,0.065150,-0.009951,6.764010
1627530747.096650,-0.005439,-0.054120,0.039908,-0.928161,-0.043278,-0.369655,-0.017091,0.063053,-0.003392,6.719938
1627530747.106658,0.003607,-0.023032,0.030627,-0.928390,-0.042252,-0.369197,-0.019791,0.077698,0.016231,6.673403
1627530747.116666,0.010906,0.005926,0.018729,-0.928483,-0.041365,-0.369065,-0.006072,0.084166,0.023545,6.630786
1627530747.126674,0.023225,0.032506,0.023334,-0.928481,-0.040594,-0.369155,0.009841,0.085607,0.028411,6.586988
1627530747.136682,0.035341,0.046980,0.023436,-0.928382,-0.039877,-0.369481,0.004401,0.079336,0.026403,6.544196
1627530747.146690,0.051302,0.023866,0.025302,-0.928294,-0.039252,-0.369770,-0.010549,0.070228,0.016804,6.490625
1627530747.156698,0.064338,-0.001800,0.033685,-0.928290,-0.038620,-0.369846,-0.014810,0.062576,-0.001507,6.428549
1627530747.166706,0.069509,-0.016709,0.047707,-0.928326,-0.037916,-0.369828,-0.016300,0.061338,-0.006621,6.356386
1627530747.176714,0.068459,-0.046752,0.056064,-0.928499,-0.037123,-0.369474,-0.016310,0.056761,-0.003740,6.277618
1627530747.186722,0.058687,-0.048612,0.073415,-0.928807,-0.036029,-0.368807,-0.016581,0.055865,-0.005583,6.188231
1627530747.196730,0.057786,-0.056500,0.068446,-0.929139,-0.034792,-0.368089,-0.019576,0.058779,0.001176,6.095882
1627530747.206738,0.067201,-0.050797,0.063530,-0.929463,-0.033614,-0.367380,-0.020457,0.069273,-0.002081,6.003622
1627530747.216746,0.069585,-0.042482,0.055648,-0.929755,-0.032572,-0.366735,-0.019799,0.069712,0.000005,5.915318
1627530747.226754,0.077460,-0.042049,0.054273,-0.930009,-0.031701,-0.366168,-0.014816,0.071435,0.004840,5.831582
1627530747.236762,0.083135,-0.036502,0.050764,-0.930180,-0.030944,-0.365798,-0.010937,0.067657,0.001723,5.748388
1627530747.246771,0.084739,-0.034231,0.039925,-0.930313,-0.030300,-0.365513,-0.007813,0.067058,0.003132,5.669372
1627530747.256779,0.073847,-0.029160,0.032469,-0.930444,-0.029760,-0.365223,0.001001,0.068837,0.008488,5.603966
1627530747.266787,0.044029,-0.034018,0.026634,-0.930564,-0.029212,-0.364962,0.007010,0.064246,0.015673,5.544200
1627530747.276795,0.010071,-0.050986,0.022231,-0.930753,-0.028557,-0.364531,0.007703,0.056344,0.019484,5.499199
1627530747.286803,-0.010364,-0.066212,0.011890,-0.930989,-0.027768,-0.363988,0.001317,0.051968,0.022466,5.471085
1627530747.296811,-0.011661,-0.083377,0.013160,-0.931293,-0.026995,-0.363269,0.000385,0.054934,0.021762,5.446791
1627530747.306819,0.002691,-0.091551,0.030920,-0.931659,-0.026114,-0.362395,0.004046,0.052771,0.019088,5.411872
1627530747.316827,0.027724,-0.094064,0.058915,-0.932012,-0.025135,-0.361554,-0.003443,0.039326,0.027661,5.356964
1627530747.326835,0.039854,-0.122847,0.073833,-0.932435,-0.024016,-0.360539,-0.001800,0.029829,0.024525,5.280639
1627530747.336843,0.037043,-0.142174,0.096921,-0.932943,-0.022733,-0.359305,0.007177,0.037718,0.018897,5.200313
